year month day temperature_max
1980 01 01 26.509
1980 01 02 26.241
1980 01 03 27.421
1980 01 04 29.466
1980 01 05 29.895
1980 01 06 29.256
1980 01 07 30.096
1980 01 08 28.680
1980 01 09 26.186
1980 01 10 28.229
1980 01 11 28.331
1980 01 12 25.633
1980 01 13 22.477
1980 01 14 24.144
1980 01 15 26.897
1980 01 16 27.215
1980 01 17 24.078
1980 01 18 25.337
1980 01 19 27.563
1980 01 20 29.650
1980 01 21 29.761
1980 01 22 29.782
1980 01 23 27.927
1980 01 24 30.111
1980 01 25 29.547
1980 01 26 29.089
1980 01 27 29.048
1980 01 28 30.373
1980 01 29 30.399
1980 01 30 28.738
1980 01 31 29.332
1980 02 01 29.417
1980 02 02 29.509
1980 02 03 26.368
1980 02 04 29.100
1980 02 05 29.403
1980 02 06 31.581
1980 02 07 32.908
1980 02 08 32.571
1980 02 09 31.813
1980 02 10 30.526
1980 02 11 29.844
1980 02 12 30.177
1980 02 13 29.883
1980 02 14 28.799
1980 02 15 25.546
1980 02 16 24.489
1980 02 17 24.582
1980 02 18 25.381
1980 02 19 23.046
1980 02 20 27.468
1980 02 21 28.535
1980 02 22 29.942
1980 02 23 30.053
1980 02 24 30.692
1980 02 25 29.580
1980 02 26 31.011
1980 02 27 30.116
1980 02 28 30.005
1980 02 29 30.235
1980 03 01 30.256
1980 03 02 30.325
1980 03 03 30.657
1980 03 04 31.042
1980 03 05 28.918
1980 03 06 29.970
1980 03 07 30.431
1980 03 08 30.488
1980 03 09 28.480
1980 03 10 30.861
1980 03 11 32.040
1980 03 12 31.012
1980 03 13 29.898
1980 03 14 29.852
1980 03 15 30.441
1980 03 16 29.783
1980 03 17 30.263
1980 03 18 30.564
1980 03 19 30.640
1980 03 20 30.141
1980 03 21 29.984
1980 03 22 31.259
1980 03 23 32.020
1980 03 24 31.779
1980 03 25 30.802
1980 03 26 31.322
1980 03 27 31.116
1980 03 28 31.997
1980 03 29 32.682
1980 03 30 33.300
1980 03 31 32.189
1980 04 01 30.265
1980 04 02 29.571
1980 04 03 27.128
1980 04 04 26.896
1980 04 05 27.490
1980 04 06 26.077
1980 04 07 27.292
1980 04 08 29.229
1980 04 09 29.719
1980 04 10 29.674
1980 04 11 29.700
1980 04 12 28.833
1980 04 13 30.880
1980 04 14 29.623
1980 04 15 29.425
1980 04 16 28.007
1980 04 17 28.267
1980 04 18 26.956
1980 04 19 28.096
1980 04 20 28.834
1980 04 21 28.416
1980 04 22 28.787
1980 04 23 29.026
1980 04 24 28.618
1980 04 25 29.075
1980 04 26 28.955
1980 04 27 27.771
1980 04 28 28.229
1980 04 29 28.672
1980 04 30 28.948
1980 05 01 29.049
1980 05 02 29.721
1980 05 03 28.484
1980 05 04 27.139
1980 05 05 27.039
1980 05 06 29.869
1980 05 07 29.860
1980 05 08 29.327
1980 05 09 28.319
1980 05 10 27.914
1980 05 11 28.533
1980 05 12 29.000
1980 05 13 28.158
1980 05 14 27.232
1980 05 15 26.263
1980 05 16 27.951
1980 05 17 28.781
1980 05 18 29.224
1980 05 19 29.556
1980 05 20 29.347
1980 05 21 28.503
1980 05 22 29.053
1980 05 23 28.115
1980 05 24 28.040
1980 05 25 27.717
1980 05 26 27.366
1980 05 27 28.052
1980 05 28 27.941
1980 05 29 27.679
1980 05 30 28.026
1980 05 31 27.765
1980 06 01 26.471
1980 06 02 28.828
1980 06 03 27.989
1980 06 04 26.385
1980 06 05 27.484
1980 06 06 26.359
1980 06 07 27.087
1980 06 08 26.540
1980 06 09 27.223
1980 06 10 27.053
1980 06 11 27.159
1980 06 12 23.567
1980 06 13 27.130
1980 06 14 27.520
1980 06 15 25.699
1980 06 16 27.236
1980 06 17 24.824
1980 06 18 25.462
1980 06 19 24.052
1980 06 20 25.842
1980 06 21 25.407
1980 06 22 25.845
1980 06 23 25.869
1980 06 24 27.258
1980 06 25 29.292
1980 06 26 29.039
1980 06 27 20.132
1980 06 28 23.698
1980 06 29 25.808
1980 06 30 25.475
1980 07 01 27.831
1980 07 02 28.103
1980 07 03 27.479
1980 07 04 26.396
1980 07 05 27.223
1980 07 06 27.124
1980 07 07 26.162
1980 07 08 25.567
1980 07 09 26.704
1980 07 10 27.324
1980 07 11 27.482
1980 07 12 27.834
1980 07 13 28.188
1980 07 14 29.076
1980 07 15 29.804
1980 07 16 30.961
1980 07 17 23.864
1980 07 18 28.456
1980 07 19 27.972
1980 07 20 28.222
1980 07 21 29.676
1980 07 22 30.609
1980 07 23 30.320
1980 07 24 30.100
1980 07 25 28.265
1980 07 26 27.737
1980 07 27 28.329
1980 07 28 28.969
1980 07 29 28.707
1980 07 30 29.495
1980 07 31 30.444
1980 08 01 27.971
1980 08 02 26.284
1980 08 03 24.947
1980 08 04 26.014
1980 08 05 26.404
1980 08 06 28.875
1980 08 07 30.598
1980 08 08 29.627
1980 08 09 24.116
1980 08 10 28.021
1980 08 11 29.248
1980 08 12 25.019
1980 08 13 26.765
1980 08 14 28.604
1980 08 15 28.426
1980 08 16 29.568
1980 08 17 29.103
1980 08 18 31.906
1980 08 19 31.272
1980 08 20 32.555
1980 08 21 30.949
1980 08 22 31.884
1980 08 23 28.866
1980 08 24 31.977
1980 08 25 32.680
1980 08 26 33.035
1980 08 27 29.237
1980 08 28 24.331
1980 08 29 24.731
1980 08 30 26.094
1980 08 31 29.511
1980 09 01 30.745
1980 09 02 31.924
1980 09 03 34.126
1980 09 04 32.377
1980 09 05 29.061
1980 09 06 27.800
1980 09 07 29.937
1980 09 08 31.327
1980 09 09 31.172
1980 09 10 31.966
1980 09 11 29.006
1980 09 12 27.893
1980 09 13 28.316
1980 09 14 29.878
1980 09 15 29.934
1980 09 16 28.561
1980 09 17 29.672
1980 09 18 25.314
1980 09 19 30.943
1980 09 20 31.644
1980 09 21 30.037
1980 09 22 27.178
1980 09 23 25.876
1980 09 24 27.917
1980 09 25 28.872
1980 09 26 28.863
1980 09 27 24.421
1980 09 28 24.052
1980 09 29 29.432
1980 09 30 32.487
1980 10 01 29.923
1980 10 02 27.107
1980 10 03 28.545
1980 10 04 29.755
1980 10 05 31.839
1980 10 06 31.508
1980 10 07 30.955
1980 10 08 30.861
1980 10 09 29.551
1980 10 10 33.452
1980 10 11 29.641
1980 10 12 24.497
1980 10 13 29.399
1980 10 14 29.595
1980 10 15 28.855
1980 10 16 29.613
1980 10 17 31.107
1980 10 18 32.010
1980 10 19 32.597
1980 10 20 33.814
1980 10 21 34.444
1980 10 22 35.667
1980 10 23 35.703
1980 10 24 31.365
1980 10 25 31.814
1980 10 26 33.725
1980 10 27 35.158
1980 10 28 36.763
1980 10 29 37.668
1980 10 30 35.833
1980 10 31 33.396
1980 11 01 26.391
1980 11 02 24.592
1980 11 03 28.834
1980 11 04 30.468
1980 11 05 26.930
1980 11 06 30.418
1980 11 07 30.579
1980 11 08 25.610
1980 11 09 28.078
1980 11 10 28.754
1980 11 11 28.290
1980 11 12 23.781
1980 11 13 26.293
1980 11 14 29.249
1980 11 15 29.657
1980 11 16 31.883
1980 11 17 32.027
1980 11 18 29.936
1980 11 19 28.837
1980 11 20 29.788
1980 11 21 31.336
1980 11 22 30.144
1980 11 23 27.502
1980 11 24 26.306
1980 11 25 29.044
1980 11 26 27.364
1980 11 27 30.439
1980 11 28 29.849
1980 11 29 30.498
1980 11 30 27.153
1980 12 01 23.850
1980 12 02 26.220
1980 12 03 26.483
1980 12 04 28.612
1980 12 05 28.464
1980 12 06 28.403
1980 12 07 29.120
1980 12 08 30.430
1980 12 09 29.414
1980 12 10 28.815
1980 12 11 30.908
1980 12 12 28.595
1980 12 13 26.470
1980 12 14 28.336
1980 12 15 29.180
1980 12 16 27.751
1980 12 17 27.510
1980 12 18 25.689
1980 12 19 28.060
1980 12 20 29.753
1980 12 21 29.980
1980 12 22 30.567
1980 12 23 30.415
1980 12 24 30.492
1980 12 25 29.828
1980 12 26 29.548
1980 12 27 30.576
1980 12 28 29.930
1980 12 29 28.466
1980 12 30 25.078
1980 12 31 27.109
1981 01 01 nan
1981 01 02 nan
1981 01 03 25.883
1981 01 04 30.178
1981 01 05 31.335
1981 01 06 30.870
1981 01 07 30.439
1981 01 08 30.177
1981 01 09 29.351
1981 01 10 26.344
1981 01 11 25.916
1981 01 12 25.861
1981 01 13 27.119
1981 01 14 26.530
1981 01 15 26.871
1981 01 16 28.497
1981 01 17 31.266
1981 01 18 30.810
1981 01 19 30.843
1981 01 20 29.924
1981 01 21 29.576
1981 01 22 29.448
1981 01 23 26.558
1981 01 24 28.328
1981 01 25 28.641
1981 01 26 26.407
1981 01 27 25.118
1981 01 28 27.730
1981 01 29 29.516
1981 01 30 30.980
1981 01 31 30.108
1981 02 01 31.282
1981 02 02 30.971
1981 02 03 32.233
1981 02 04 32.281
1981 02 05 31.764
1981 02 06 31.703
1981 02 07 30.440
1981 02 08 30.831
1981 02 09 31.392
1981 02 10 29.195
1981 02 11 27.565
1981 02 12 30.786
1981 02 13 30.866
1981 02 14 30.211
1981 02 15 30.283
1981 02 16 29.928
1981 02 17 30.930
1981 02 18 31.823
1981 02 19 30.602
1981 02 20 29.927
1981 02 21 30.616
1981 02 22 30.103
1981 02 23 30.002
1981 02 24 30.434
1981 02 25 30.057
1981 02 26 29.760
1981 02 27 31.159
1981 02 28 32.458
1981 03 01 33.031
1981 03 02 33.887
1981 03 03 34.724
1981 03 04 33.616
1981 03 05 32.152
1981 03 06 32.669
1981 03 07 30.916
1981 03 08 29.732
1981 03 09 31.051
1981 03 10 30.986
1981 03 11 31.930
1981 03 12 33.212
1981 03 13 32.120
1981 03 14 31.550
1981 03 15 32.621
1981 03 16 32.472
1981 03 17 32.260
1981 03 18 31.468
1981 03 19 28.830
1981 03 20 28.272
1981 03 21 30.018
1981 03 22 29.591
1981 03 23 27.888
1981 03 24 28.199
1981 03 25 28.049
1981 03 26 25.476
1981 03 27 26.095
1981 03 28 26.255
1981 03 29 27.987
1981 03 30 28.900
1981 03 31 30.836
1981 04 01 28.937
1981 04 02 28.966
1981 04 03 27.775
1981 04 04 28.690
1981 04 05 30.396
1981 04 06 28.326
1981 04 07 28.787
1981 04 08 29.114
1981 04 09 29.569
1981 04 10 29.382
1981 04 11 28.550
1981 04 12 29.308
1981 04 13 28.380
1981 04 14 27.924
1981 04 15 28.747
1981 04 16 26.631
1981 04 17 28.032
1981 04 18 26.829
1981 04 19 26.668
1981 04 20 27.541
1981 04 21 27.215
1981 04 22 27.977
1981 04 23 29.316
1981 04 24 29.738
1981 04 25 29.087
1981 04 26 29.742
1981 04 27 30.683
1981 04 28 29.643
1981 04 29 27.184
1981 04 30 26.924
1981 05 01 27.083
1981 05 02 25.922
1981 05 03 27.636
1981 05 04 29.379
1981 05 05 28.455
1981 05 06 28.533
1981 05 07 26.744
1981 05 08 27.593
1981 05 09 27.096
1981 05 10 27.329
1981 05 11 28.603
1981 05 12 27.774
1981 05 13 28.402
1981 05 14 28.214
1981 05 15 29.200
1981 05 16 29.695
1981 05 17 29.006
1981 05 18 27.062
1981 05 19 26.321
1981 05 20 27.561
1981 05 21 27.076
1981 05 22 26.505
1981 05 23 25.865
1981 05 24 24.859
1981 05 25 24.359
1981 05 26 27.356
1981 05 27 28.042
