year month day temperature_max
1980 01 01 25.630
1980 01 02 24.625
1980 01 03 25.964
1980 01 04 27.351
1980 01 05 29.046
1980 01 06 28.378
1980 01 07 28.855
1980 01 08 28.672
1980 01 09 24.362
1980 01 10 24.916
1980 01 11 23.915
1980 01 12 23.369
1980 01 13 23.140
1980 01 14 23.356
1980 01 15 25.427
1980 01 16 22.768
1980 01 17 20.513
1980 01 18 22.544
1980 01 19 24.907
1980 01 20 25.582
1980 01 21 28.627
1980 01 22 28.544
1980 01 23 26.473
1980 01 24 28.790
1980 01 25 28.816
1980 01 26 27.514
1980 01 27 26.213
1980 01 28 28.829
1980 01 29 29.556
1980 01 30 27.541
1980 01 31 28.139
1980 02 01 27.251
1980 02 02 27.876
1980 02 03 28.811
1980 02 04 26.958
1980 02 05 27.206
1980 02 06 29.276
1980 02 07 30.437
1980 02 08 31.979
1980 02 09 31.084
1980 02 10 29.900
1980 02 11 30.375
1980 02 12 29.783
1980 02 13 29.091
1980 02 14 26.291
1980 02 15 26.148
1980 02 16 27.194
1980 02 17 24.325
1980 02 18 26.944
1980 02 19 22.154
1980 02 20 24.440
1980 02 21 26.158
1980 02 22 26.371
1980 02 23 28.323
1980 02 24 29.233
1980 02 25 28.251
1980 02 26 29.433
1980 02 27 28.500
1980 02 28 27.166
1980 02 29 28.904
1980 03 01 30.144
1980 03 02 29.697
1980 03 03 28.097
1980 03 04 28.852
1980 03 05 29.369
1980 03 06 28.800
1980 03 07 28.900
1980 03 08 29.767
1980 03 09 30.156
1980 03 10 30.813
1980 03 11 30.552
1980 03 12 27.750
1980 03 13 27.265
1980 03 14 27.994
1980 03 15 26.126
1980 03 16 25.807
1980 03 17 27.991
1980 03 18 27.931
1980 03 19 28.650
1980 03 20 28.743
1980 03 21 28.001
1980 03 22 30.030
1980 03 23 30.168
1980 03 24 30.971
1980 03 25 29.916
1980 03 26 30.003
1980 03 27 29.320
1980 03 28 31.620
1980 03 29 30.309
1980 03 30 30.124
1980 03 31 29.351
1980 04 01 26.824
1980 04 02 26.180
1980 04 03 25.222
1980 04 04 23.433
1980 04 05 22.625
1980 04 06 24.164
1980 04 07 24.087
1980 04 08 25.770
1980 04 09 25.017
1980 04 10 27.869
1980 04 11 26.244
1980 04 12 27.326
1980 04 13 28.723
1980 04 14 26.794
1980 04 15 27.085
1980 04 16 27.068
1980 04 17 24.892
1980 04 18 24.899
1980 04 19 24.258
1980 04 20 25.867
1980 04 21 25.699
1980 04 22 26.727
1980 04 23 26.672
1980 04 24 26.433
1980 04 25 24.798
1980 04 26 23.896
1980 04 27 24.569
1980 04 28 25.098
1980 04 29 25.697
1980 04 30 25.329
1980 05 01 25.945
1980 05 02 25.466
1980 05 03 24.322
1980 05 04 26.258
1980 05 05 23.569
1980 05 06 25.365
1980 05 07 24.540
