year month day temperature_max
1980 01 01 22.116
1980 01 02 22.029
1980 01 03 22.838
1980 01 04 25.345
1980 01 05 25.896
1980 01 06 27.175
1980 01 07 27.177
1980 01 08 26.252
1980 01 09 23.713
1980 01 10 23.720
1980 01 11 24.456
1980 01 12 24.388
1980 01 13 22.531
1980 01 14 20.743
1980 01 15 23.443
1980 01 16 22.936
1980 01 17 21.296
1980 01 18 20.729
1980 01 19 23.972
1980 01 20 23.149
1980 01 21 26.141
1980 01 22 26.667
1980 01 23 25.319
1980 01 24 27.679
1980 01 25 27.037
1980 01 26 25.674
1980 01 27 25.976
1980 01 28 27.202
1980 01 29 27.569
1980 01 30 25.533
1980 01 31 25.631
1980 02 01 25.529
1980 02 02 26.295
1980 02 03 24.888
1980 02 04 24.870
1980 02 05 24.669
1980 02 06 25.514
1980 02 07 28.803
1980 02 08 28.738
1980 02 09 28.455
1980 02 10 27.791
1980 02 11 30.497
1980 02 12 28.463
1980 02 13 25.596
1980 02 14 27.189
1980 02 15 26.172
1980 02 16 26.940
1980 02 17 25.262
1980 02 18 23.208
1980 02 19 21.837
1980 02 20 21.785
1980 02 21 22.798
1980 02 22 22.420
1980 02 23 26.220
1980 02 24 26.288
1980 02 25 26.760
1980 02 26 27.203
1980 02 27 25.129
1980 02 28 26.973
1980 02 29 28.882
1980 03 01 30.466
1980 03 02 29.030
1980 03 03 27.909
1980 03 04 28.006
1980 03 05 28.876
1980 03 06 28.620
1980 03 07 28.410
1980 03 08 28.613
1980 03 09 29.889
1980 03 10 28.742
1980 03 11 26.875
1980 03 12 25.994
1980 03 13 27.182
1980 03 14 27.187
1980 03 15 24.922
1980 03 16 26.354
1980 03 17 26.884
1980 03 18 26.200
1980 03 19 27.977
1980 03 20 27.348
1980 03 21 27.095
1980 03 22 29.582
1980 03 23 29.794
1980 03 24 30.953
1980 03 25 29.980
1980 03 26 28.864
1980 03 27 29.900
1980 03 28 32.754
1980 03 29 30.775
1980 03 30 29.527
1980 03 31 27.496
1980 04 01 22.565
1980 04 02 22.792
1980 04 03 24.254
1980 04 04 20.976
1980 04 05 21.249
1980 04 06 20.896
1980 04 07 23.164
1980 04 08 24.586
1980 04 09 21.292
1980 04 10 29.220
1980 04 11 25.797
1980 04 12 27.278
1980 04 13 25.498
1980 04 14 25.041
1980 04 15 25.781
1980 04 16 22.474
1980 04 17 21.473
1980 04 18 23.374
1980 04 19 24.983
1980 04 20 23.851
1980 04 21 24.115
1980 04 22 25.593
1980 04 23 24.850
1980 04 24 24.865
1980 04 25 23.287
1980 04 26 22.245
1980 04 27 23.190
1980 04 28 24.221
1980 04 29 23.357
1980 04 30 22.788
1980 05 01 26.060
1980 05 02 22.987
1980 05 03 20.606
1980 05 04 23.345
1980 05 05 22.065
1980 05 06 22.618
1980 05 07 23.336
1980 05 08 24.097
1980 05 09 23.207
1980 05 10 24.476
1980 05 11 24.702
1980 05 12 24.432
1980 05 13 24.835
1980 05 14 25.152
1980 05 15 23.937
1980 05 16 24.290
1980 05 17 26.032
1980 05 18 24.946
1980 05 19 22.586
1980 05 20 24.709
1980 05 21 26.045
1980 05 22 26.512
1980 05 23 23.905
1980 05 24 21.954
1980 05 25 21.511
1980 05 26 23.020
1980 05 27 21.144
1980 05 28 21.788
1980 05 29 22.161
1980 05 30 23.577
1980 05 31 24.556
1980 06 01 24.915
1980 06 02 25.009
1980 06 03 20.622
1980 06 04 24.572
1980 06 05 16.769
1980 06 06 18.419
1980 06 07 22.453
1980 06 08 22.734
1980 06 09 23.394
1980 06 10 24.501
1980 06 11 22.958
1980 06 12 21.653
1980 06 13 23.073
1980 06 14 20.658
1980 06 15 19.355
1980 06 16 17.131
1980 06 17 20.462
1980 06 18 20.446
1980 06 19 20.144
1980 06 20 21.753
1980 06 21 16.886
1980 06 22 19.374
1980 06 23 19.588
1980 06 24 20.750
1980 06 25 19.147
1980 06 26 15.837
1980 06 27 15.980
1980 06 28 16.657
