year month day temperature_max
1980 01 01 22.475
1980 01 02 23.538
1980 01 03 23.648
1980 01 04 25.908
1980 01 05 26.332
1980 01 06 28.069
1980 01 07 27.718
1980 01 08 25.991
1980 01 09 24.474
1980 01 10 24.307
1980 01 11 26.026
1980 01 12 25.191
1980 01 13 23.215
1980 01 14 21.973
1980 01 15 24.021
1980 01 16 23.715
1980 01 17 23.429
1980 01 18 22.288
1980 01 19 24.469
1980 01 20 24.359
1980 01 21 26.162
1980 01 22 26.315
1980 01 23 27.640
1980 01 24 28.195
1980 01 25 27.021
1980 01 26 26.266
1980 01 27 26.805
1980 01 28 27.483
1980 01 29 28.035
1980 01 30 26.771
1980 01 31 26.576
1980 02 01 26.509
1980 02 02 26.939
1980 02 03 24.643
1980 02 04 25.453
1980 02 05 25.470
1980 02 06 26.773
1980 02 07 30.633
1980 02 08 29.127
1980 02 09 28.577
1980 02 10 29.127
1980 02 11 30.392
1980 02 12 28.780
1980 02 13 25.801
1980 02 14 28.279
1980 02 15 27.724
1980 02 16 28.055
1980 02 17 26.451
1980 02 18 23.676
1980 02 19 23.003
1980 02 20 22.075
1980 02 21 22.263
1980 02 22 23.528
1980 02 23 27.543
1980 02 24 27.202
1980 02 25 27.428
1980 02 26 27.613
1980 02 27 24.668
1980 02 28 26.712
1980 02 29 29.919
1980 03 01 31.013
1980 03 02 29.695
1980 03 03 28.930
1980 03 04 28.323
1980 03 05 29.646
1980 03 06 29.365
1980 03 07 29.116
1980 03 08 29.648
1980 03 09 30.238
1980 03 10 29.003
1980 03 11 27.094
1980 03 12 26.877
1980 03 13 27.807
1980 03 14 27.498
1980 03 15 25.691
1980 03 16 27.225
1980 03 17 27.696
1980 03 18 26.555
1980 03 19 28.495
1980 03 20 28.240
1980 03 21 28.225
1980 03 22 30.280
1980 03 23 30.241
1980 03 24 30.803
1980 03 25 30.937
1980 03 26 29.047
1980 03 27 30.919
1980 03 28 33.734
1980 03 29 31.610
1980 03 30 30.325
1980 03 31 27.588
1980 04 01 22.721
1980 04 02 23.384
1980 04 03 23.423
1980 04 04 22.489
1980 04 05 22.750
1980 04 06 21.917
1980 04 07 23.952
1980 04 08 25.109
1980 04 09 22.864
1980 04 10 29.474
1980 04 11 27.515
1980 04 12 28.626
1980 04 13 24.900
1980 04 14 25.948
1980 04 15 26.026
1980 04 16 21.523
1980 04 17 20.769
1980 04 18 24.578
1980 04 19 26.226
1980 04 20 24.284
1980 04 21 24.370
1980 04 22 26.335
1980 04 23 25.730
1980 04 24 26.197
1980 04 25 23.661
1980 04 26 22.918
1980 04 27 23.802
1980 04 28 25.019
1980 04 29 23.991
1980 04 30 22.206
1980 05 01 27.047
1980 05 02 23.325
1980 05 03 20.879
1980 05 04 21.779
1980 05 05 22.697
1980 05 06 23.089
1980 05 07 25.011
1980 05 08 25.113
1980 05 09 24.102
1980 05 10 25.556
1980 05 11 25.901
1980 05 12 24.115
1980 05 13 25.412
1980 05 14 25.250
1980 05 15 24.509
1980 05 16 25.732
1980 05 17 26.961
1980 05 18 25.511
1980 05 19 23.625
1980 05 20 26.117
1980 05 21 27.039
1980 05 22 26.784
1980 05 23 23.468
1980 05 24 22.344
1980 05 25 22.243
1980 05 26 23.188
1980 05 27 21.638
1980 05 28 21.204
1980 05 29 22.557
1980 05 30 23.800
1980 05 31 25.288
1980 06 01 25.602
1980 06 02 25.481
1980 06 03 20.726
1980 06 04 22.491
1980 06 05 17.894
1980 06 06 19.179
1980 06 07 23.059
1980 06 08 23.356
1980 06 09 23.888
1980 06 10 25.056
1980 06 11 24.073
1980 06 12 22.088
1980 06 13 23.981
1980 06 14 19.812
1980 06 15 19.318
1980 06 16 15.732
1980 06 17 21.142
1980 06 18 21.291
1980 06 19 21.216
1980 06 20 22.313
1980 06 21 19.899
1980 06 22 19.321
1980 06 23 20.050
1980 06 24 21.337
1980 06 25 18.945
1980 06 26 16.778
1980 06 27 16.564
1980 06 28 17.259
1980 06 29 19.317
1980 06 30 19.572
1980 07 01 23.131
1980 07 02 23.029
1980 07 03 17.325
1980 07 04 19.256
1980 07 05 20.365
1980 07 06 19.978
1980 07 07 21.569
1980 07 08 20.278
1980 07 09 23.448
1980 07 10 22.689
1980 07 11 20.529
1980 07 12 24.416
1980 07 13 23.993
1980 07 14 24.662
1980 07 15 23.638
1980 07 16 17.171
1980 07 17 18.957
1980 07 18 24.600
1980 07 19 24.431
1980 07 20 24.064
1980 07 21 21.028
1980 07 22 22.905
1980 07 23 22.637
1980 07 24 19.978
1980 07 25 19.879
1980 07 26 23.777
1980 07 27 23.705
1980 07 28 25.355
1980 07 29 26.438
1980 07 30 27.405
1980 07 31 20.667
1980 08 01 16.335
1980 08 02 16.991
1980 08 03 21.557
1980 08 04 22.332
1980 08 05 24.897
1980 08 06 23.894
1980 08 07 25.529
1980 08 08 23.254
1980 08 09 22.484
1980 08 10 25.346
1980 08 11 25.921
1980 08 12 18.922
1980 08 13 23.029
1980 08 14 24.297
1980 08 15 20.022
1980 08 16 26.966
1980 08 17 26.429
1980 08 18 23.128
1980 08 19 28.794
1980 08 20 25.559
1980 08 21 27.026
1980 08 22 29.528
1980 08 23 22.681
1980 08 24 22.213
1980 08 25 24.865
1980 08 26 21.241
1980 08 27 14.284
1980 08 28 17.691
1980 08 29 22.162
1980 08 30 23.423
1980 08 31 25.642
1980 09 01 28.211
1980 09 02 26.483
1980 09 03 28.197
1980 09 04 23.159
1980 09 05 22.275
1980 09 06 21.000
1980 09 07 24.683
1980 09 08 29.931
1980 09 09 29.042
1980 09 10 21.966
1980 09 11 21.966
1980 09 12 24.846
1980 09 13 22.035
1980 09 14 27.407
1980 09 15 27.175
1980 09 16 21.139
1980 09 17 16.947
1980 09 18 13.605
