year month day temperature_max
1980 01 01 23.923
1980 01 02 24.363
1980 01 03 25.364
1980 01 04 26.666
1980 01 05 27.553
1980 01 06 27.441
1980 01 07 27.539
1980 01 08 28.171
1980 01 09 25.968
1980 01 10 26.351
1980 01 11 25.997
1980 01 12 22.901
1980 01 13 20.862
1980 01 14 23.566
1980 01 15 25.898
1980 01 16 23.653
1980 01 17 22.646
1980 01 18 23.911
1980 01 19 26.519
1980 01 20 28.382
1980 01 21 28.687
1980 01 22 27.256
1980 01 23 27.605
1980 01 24 28.106
1980 01 25 27.218
1980 01 26 26.980
1980 01 27 27.601
1980 01 28 28.424
1980 01 29 30.431
1980 01 30 28.038
1980 01 31 27.457
1980 02 01 27.093
1980 02 02 27.618
1980 02 03 25.904
1980 02 04 29.246
1980 02 05 26.893
1980 02 06 30.610
1980 02 07 31.562
1980 02 08 32.003
1980 02 09 30.673
1980 02 10 28.307
1980 02 11 27.477
1980 02 12 27.728
1980 02 13 29.199
1980 02 14 26.178
1980 02 15 25.696
1980 02 16 24.418
1980 02 17 23.211
1980 02 18 25.664
1980 02 19 20.931
1980 02 20 26.354
1980 02 21 25.988
1980 02 22 26.848
1980 02 23 28.430
1980 02 24 28.094
1980 02 25 28.443
1980 02 26 28.812
1980 02 27 29.581
1980 02 28 29.243
1980 02 29 29.029
1980 03 01 27.544
1980 03 02 27.761
1980 03 03 28.100
1980 03 04 29.293
1980 03 05 26.887
1980 03 06 26.947
1980 03 07 28.300
1980 03 08 28.580
1980 03 09 29.284
1980 03 10 28.174
1980 03 11 29.505
1980 03 12 27.898
1980 03 13 27.066
1980 03 14 26.863
1980 03 15 29.509
1980 03 16 27.163
1980 03 17 27.769
1980 03 18 28.118
1980 03 19 28.948
1980 03 20 27.557
1980 03 21 28.920
1980 03 22 27.983
1980 03 23 30.049
1980 03 24 29.921
1980 03 25 27.583
1980 03 26 28.717
1980 03 27 29.076
1980 03 28 30.601
1980 03 29 30.462
1980 03 30 30.640
1980 03 31 30.683
1980 04 01 27.112
1980 04 02 26.652
1980 04 03 24.118
1980 04 04 23.838
1980 04 05 23.271
1980 04 06 22.255
1980 04 07 24.230
1980 04 08 26.046
1980 04 09 26.992
1980 04 10 25.514
1980 04 11 27.389
1980 04 12 28.215
1980 04 13 28.688
1980 04 14 25.184
1980 04 15 26.618
1980 04 16 25.189
1980 04 17 25.041
1980 04 18 24.876
1980 04 19 25.332
1980 04 20 27.248
1980 04 21 25.609
1980 04 22 25.088
1980 04 23 26.316
1980 04 24 25.291
1980 04 25 28.537
1980 04 26 28.638
1980 04 27 25.597
1980 04 28 24.537
1980 04 29 25.545
1980 04 30 26.311
1980 05 01 26.628
1980 05 02 27.449
1980 05 03 26.374
1980 05 04 26.638
1980 05 05 26.924
1980 05 06 27.816
1980 05 07 26.967
1980 05 08 26.438
1980 05 09 25.629
1980 05 10 25.996
1980 05 11 26.004
1980 05 12 26.502
1980 05 13 25.792
1980 05 14 24.474
1980 05 15 24.546
1980 05 16 25.835
1980 05 17 26.584
1980 05 18 26.750
1980 05 19 26.606
1980 05 20 26.029
1980 05 21 26.705
1980 05 22 25.950
1980 05 23 26.341
1980 05 24 25.097
1980 05 25 24.497
1980 05 26 24.538
1980 05 27 24.598
1980 05 28 25.674
1980 05 29 24.910
1980 05 30 25.073
1980 05 31 25.848
1980 06 01 25.012
1980 06 02 26.421
1980 06 03 24.909
1980 06 04 21.031
1980 06 05 24.726
1980 06 06 23.405
1980 06 07 23.852
1980 06 08 24.101
1980 06 09 24.866
1980 06 10 24.222
1980 06 11 25.316
1980 06 12 25.116
1980 06 13 25.350
1980 06 14 24.822
1980 06 15 22.580
1980 06 16 23.499
1980 06 17 21.740
1980 06 18 22.054
1980 06 19 22.293
1980 06 20 23.242
1980 06 21 24.565
1980 06 22 22.931
1980 06 23 24.318
1980 06 24 24.290
1980 06 25 25.435
1980 06 26 26.281
1980 06 27 17.378
1980 06 28 21.687
1980 06 29 22.685
1980 06 30 23.338
1980 07 01 27.086
1980 07 02 25.424
1980 07 03 25.504
1980 07 04 21.921
1980 07 05 23.812
1980 07 06 23.949
1980 07 07 22.507
1980 07 08 22.529
1980 07 09 23.669
1980 07 10 24.882
1980 07 11 23.751
1980 07 12 25.439
1980 07 13 25.905
1980 07 14 25.979
1980 07 15 27.073
1980 07 16 27.846
1980 07 17 19.103
1980 07 18 25.322
1980 07 19 23.519
1980 07 20 24.551
1980 07 21 27.276
1980 07 22 27.869
1980 07 23 27.097
1980 07 24 26.843
1980 07 25 24.793
1980 07 26 24.734
1980 07 27 25.767
1980 07 28 26.218
1980 07 29 25.914
1980 07 30 26.390
1980 07 31 26.305
1980 08 01 25.051
1980 08 02 22.358
1980 08 03 21.484
1980 08 04 22.986
1980 08 05 23.880
1980 08 06 26.497
1980 08 07 28.266
1980 08 08 26.815
1980 08 09 22.631
