year month day temperature_max
1980 01 01 28.692
1980 01 02 27.436
1980 01 03 27.223
1980 01 04 28.355
1980 01 05 25.949
1980 01 06 26.986
1980 01 07 25.192
1980 01 08 28.861
1980 01 09 28.222
1980 01 10 29.234
1980 01 11 30.783
1980 01 12 29.884
1980 01 13 27.818
1980 01 14 25.826
1980 01 15 25.093
1980 01 16 25.329
1980 01 17 28.602
1980 01 18 32.793
1980 01 19 29.931
1980 01 20 30.934
1980 01 21 32.224
1980 01 22 32.227
1980 01 23 32.530
1980 01 24 32.325
1980 01 25 31.473
1980 01 26 31.555
1980 01 27 30.351
1980 01 28 30.878
1980 01 29 30.413
1980 01 30 32.600
1980 01 31 28.470
1980 02 01 29.893
1980 02 02 30.381
1980 02 03 29.167
1980 02 04 26.430
1980 02 05 30.037
1980 02 06 31.078
1980 02 07 31.444
1980 02 08 31.374
1980 02 09 31.846
1980 02 10 28.741
1980 02 11 30.369
1980 02 12 30.051
1980 02 13 30.919
1980 02 14 29.691
1980 02 15 29.589
1980 02 16 28.848
1980 02 17 26.019
1980 02 18 26.499
1980 02 19 26.050
1980 02 20 30.176
1980 02 21 29.902
1980 02 22 29.391
1980 02 23 33.639
1980 02 24 29.954
1980 02 25 29.774
1980 02 26 30.879
1980 02 27 30.191
1980 02 28 30.524
1980 02 29 29.977
1980 03 01 29.773
1980 03 02 27.332
1980 03 03 26.506
1980 03 04 29.302
1980 03 05 29.315
1980 03 06 30.060
1980 03 07 29.790
1980 03 08 29.740
1980 03 09 30.227
1980 03 10 30.311
1980 03 11 30.193
1980 03 12 31.688
1980 03 13 30.235
1980 03 14 31.631
1980 03 15 33.582
1980 03 16 31.601
1980 03 17 28.559
1980 03 18 27.778
1980 03 19 30.869
1980 03 20 29.195
1980 03 21 30.062
1980 03 22 30.351
1980 03 23 30.326
1980 03 24 29.568
1980 03 25 30.702
1980 03 26 30.331
1980 03 27 30.733
1980 03 28 31.617
1980 03 29 32.704
1980 03 30 33.575
1980 03 31 34.364
1980 04 01 33.208
1980 04 02 28.898
1980 04 03 29.731
1980 04 04 30.208
1980 04 05 29.983
1980 04 06 29.641
1980 04 07 28.667
1980 04 08 30.259
1980 04 09 30.581
1980 04 10 30.837
1980 04 11 30.629
1980 04 12 33.380
1980 04 13 33.093
1980 04 14 30.714
1980 04 15 30.530
1980 04 16 28.848
1980 04 17 29.171
1980 04 18 29.864
1980 04 19 26.808
1980 04 20 25.470
1980 04 21 26.728
1980 04 22 28.310
1980 04 23 27.227
1980 04 24 27.756
1980 04 25 26.915
1980 04 26 27.490
1980 04 27 26.934
1980 04 28 26.926
1980 04 29 26.078
1980 04 30 26.140
1980 05 01 27.440
1980 05 02 28.620
1980 05 03 31.404
1980 05 04 32.604
1980 05 05 30.974
1980 05 06 27.005
1980 05 07 25.727
1980 05 08 25.046
1980 05 09 25.922
1980 05 10 27.107
1980 05 11 26.998
1980 05 12 28.271
1980 05 13 27.486
1980 05 14 25.026
1980 05 15 26.263
1980 05 16 26.829
1980 05 17 27.320
1980 05 18 27.873
1980 05 19 28.639
1980 05 20 28.539
1980 05 21 27.921
1980 05 22 26.726
1980 05 23 27.429
1980 05 24 25.886
1980 05 25 23.772
1980 05 26 27.253
1980 05 27 26.359
1980 05 28 25.868
1980 05 29 26.773
1980 05 30 27.393
1980 05 31 26.572
1980 06 01 26.067
1980 06 02 26.707
1980 06 03 27.511
1980 06 04 29.335
1980 06 05 25.410
1980 06 06 24.103
1980 06 07 27.855
1980 06 08 24.820
1980 06 09 25.669
1980 06 10 26.524
1980 06 11 25.018
1980 06 12 25.947
1980 06 13 26.479
1980 06 14 28.009
1980 06 15 30.347
1980 06 16 22.827
1980 06 17 23.597
1980 06 18 23.141
1980 06 19 24.211
1980 06 20 24.885
1980 06 21 25.661
1980 06 22 25.893
1980 06 23 25.326
1980 06 24 24.503
1980 06 25 24.529
1980 06 26 25.728
1980 06 27 25.466
1980 06 28 27.438
1980 06 29 22.249
1980 06 30 22.704
1980 07 01 24.172
1980 07 02 24.671
1980 07 03 23.882
1980 07 04 24.974
1980 07 05 26.789
1980 07 06 25.750
1980 07 07 22.046
1980 07 08 22.564
1980 07 09 23.788
1980 07 10 24.383
1980 07 11 26.441
1980 07 12 25.403
1980 07 13 25.823
1980 07 14 25.424
1980 07 15 28.913
1980 07 16 30.448
1980 07 17 23.823
1980 07 18 22.243
1980 07 19 27.246
1980 07 20 25.958
1980 07 21 26.338
1980 07 22 23.205
1980 07 23 28.014
1980 07 24 28.489
1980 07 25 25.464
1980 07 26 21.433
1980 07 27 23.836
1980 07 28 27.426
1980 07 29 26.531
1980 07 30 24.983
1980 07 31 28.056
1980 08 01 29.409
1980 08 02 22.991
1980 08 03 22.323
1980 08 04 25.221
1980 08 05 25.129
1980 08 06 25.711
1980 08 07 27.657
1980 08 08 26.950
