year month day temperature_max
1980 01 01 32.549
1980 01 02 31.719
1980 01 03 27.537
1980 01 04 29.896
1980 01 05 29.670
1980 01 06 29.405
1980 01 07 29.541
1980 01 08 30.426
1980 01 09 29.342
1980 01 10 29.201
1980 01 11 27.373
1980 01 12 29.333
1980 01 13 29.352
1980 01 14 28.759
1980 01 15 27.621
1980 01 16 28.253
1980 01 17 32.248
1980 01 18 25.188
1980 01 19 29.407
1980 01 20 29.747
1980 01 21 31.558
1980 01 22 30.900
1980 01 23 31.824
1980 01 24 30.808
1980 01 25 31.690
1980 01 26 31.243
1980 01 27 30.606
1980 01 28 30.299
1980 01 29 28.811
1980 01 30 27.119
1980 01 31 31.023
1980 02 01 27.462
1980 02 02 30.350
1980 02 03 27.065
1980 02 04 32.869
1980 02 05 29.275
1980 02 06 27.305
1980 02 07 29.666
1980 02 08 30.488
1980 02 09 27.720
1980 02 10 34.127
1980 02 11 27.699
1980 02 12 27.413
1980 02 13 29.507
1980 02 14 28.719
1980 02 15 27.435
1980 02 16 27.211
1980 02 17 29.140
1980 02 18 25.065
1980 02 19 27.779
1980 02 20 28.677
1980 02 21 29.334
1980 02 22 30.566
1980 02 23 26.140
1980 02 24 28.209
1980 02 25 29.206
1980 02 26 29.712
1980 02 27 29.217
1980 02 28 30.108
1980 02 29 25.931
1980 03 01 25.634
1980 03 02 27.933
1980 03 03 28.502
1980 03 04 28.855
1980 03 05 30.462
1980 03 06 29.683
1980 03 07 29.520
1980 03 08 24.426
1980 03 09 30.271
1980 03 10 30.159
1980 03 11 30.267
1980 03 12 28.653
1980 03 13 32.269
1980 03 14 32.710
1980 03 15 31.845
1980 03 16 31.462
1980 03 17 32.238
1980 03 18 33.280
1980 03 19 28.081
1980 03 20 32.615
1980 03 21 32.200
1980 03 22 32.434
1980 03 23 31.878
1980 03 24 32.078
1980 03 25 32.966
1980 03 26 31.960
1980 03 27 32.948
1980 03 28 33.663
1980 03 29 33.796
1980 03 30 33.310
1980 03 31 34.814
1980 04 01 34.598
