year month day temperature_mean
1980 01 01 27.120
1980 01 02 27.982
1980 01 03 27.416
1980 01 04 26.623
1980 01 05 26.514
1980 01 06 28.199
1980 01 07 26.060
1980 01 08 25.931
1980 01 09 26.214
1980 01 10 27.109
1980 01 11 25.825
1980 01 12 27.261
1980 01 13 27.878
1980 01 14 27.092
1980 01 15 25.993
1980 01 16 27.130
1980 01 17 27.091
1980 01 18 26.596
1980 01 19 26.224
1980 01 20 26.012
1980 01 21 25.803
1980 01 22 27.157
1980 01 23 27.466
1980 01 24 26.790
1980 01 25 27.146
1980 01 26 27.022
1980 01 27 26.791
1980 01 28 26.887
1980 01 29 27.110
1980 01 30 27.175
1980 01 31 27.426
1980 02 01 26.225
1980 02 02 27.027
1980 02 03 27.084
1980 02 04 26.369
1980 02 05 26.797
1980 02 06 25.159
1980 02 07 25.142
1980 02 08 24.347
1980 02 09 25.134
1980 02 10 25.419
1980 02 11 26.032
1980 02 12 25.674
1980 02 13 25.773
1980 02 14 25.643
1980 02 15 25.089
1980 02 16 24.600
1980 02 17 24.743
1980 02 18 25.501
1980 02 19 25.615
1980 02 20 24.715
1980 02 21 24.783
1980 02 22 24.300
1980 02 23 24.560
1980 02 24 24.547
1980 02 25 24.224
1980 02 26 24.469
1980 02 27 25.435
1980 02 28 25.114
1980 02 29 25.253
1980 03 01 24.775
1980 03 02 24.946
1980 03 03 24.911
1980 03 04 24.480
1980 03 05 24.679
1980 03 06 24.203
1980 03 07 25.144
1980 03 08 25.587
1980 03 09 26.222
1980 03 10 25.502
1980 03 11 25.307
1980 03 12 25.020
1980 03 13 25.640
1980 03 14 25.828
1980 03 15 25.652
1980 03 16 26.808
1980 03 17 25.029
1980 03 18 25.635
1980 03 19 25.414
1980 03 20 24.281
1980 03 21 26.030
1980 03 22 25.487
1980 03 23 25.952
1980 03 24 26.042
1980 03 25 25.370
1980 03 26 25.730
1980 03 27 25.072
1980 03 28 25.446
1980 03 29 25.668
1980 03 30 26.459
1980 03 31 25.538
1980 04 01 25.268
1980 04 02 26.359
1980 04 03 26.110
1980 04 04 26.892
1980 04 05 25.274
1980 04 06 26.204
1980 04 07 26.354
1980 04 08 25.794
1980 04 09 26.677
1980 04 10 25.873
1980 04 11 26.932
1980 04 12 27.044
1980 04 13 26.024
1980 04 14 25.314
1980 04 15 25.367
1980 04 16 26.577
1980 04 17 26.695
1980 04 18 26.282
1980 04 19 25.938
1980 04 20 25.362
1980 04 21 25.609
1980 04 22 26.462
1980 04 23 26.440
1980 04 24 26.250
1980 04 25 26.224
1980 04 26 26.324
1980 04 27 26.493
1980 04 28 25.993
1980 04 29 26.268
1980 04 30 26.270
1980 05 01 26.607
1980 05 02 26.479
1980 05 03 27.139
1980 05 04 27.365
1980 05 05 26.567
1980 05 06 27.343
1980 05 07 27.659
1980 05 08 25.868
1980 05 09 26.983
1980 05 10 25.399
1980 05 11 26.939
1980 05 12 26.293
1980 05 13 26.200
1980 05 14 25.768
1980 05 15 28.862
1980 05 16 25.710
1980 05 17 25.768
1980 05 18 25.744
1980 05 19 27.211
1980 05 20 27.054
1980 05 21 26.836
1980 05 22 25.732
1980 05 23 26.278
1980 05 24 26.577
1980 05 25 27.443
1980 05 26 26.214
1980 05 27 25.579
1980 05 28 26.314
1980 05 29 25.688
1980 05 30 25.428
1980 05 31 25.880
1980 06 01 26.161
1980 06 02 26.150
1980 06 03 26.645
1980 06 04 26.530
1980 06 05 26.362
1980 06 06 26.327
1980 06 07 26.073
