year month day temperature_mean
1980 01 01 15.496
1980 01 02 16.794
1980 01 03 19.827
1980 01 04 22.736
1980 01 05 24.424
1980 01 06 25.315
1980 01 07 25.266
1980 01 08 24.994
1980 01 09 22.615
1980 01 10 22.766
1980 01 11 21.968
1980 01 12 23.555
1980 01 13 24.591
1980 01 14 24.226
1980 01 15 23.630
1980 01 16 23.637
1980 01 17 25.158
1980 01 18 25.531
1980 01 19 25.623
1980 01 20 25.558
1980 01 21 22.733
1980 01 22 23.633
1980 01 23 25.982
1980 01 24 23.740
1980 01 25 17.776
1980 01 26 21.259
1980 01 27 24.348
1980 01 28 25.766
1980 01 29 24.735
1980 01 30 26.746
1980 01 31 24.558
1980 02 01 23.111
1980 02 02 21.886
1980 02 03 25.285
1980 02 04 25.845
1980 02 05 26.533
1980 02 06 24.440
1980 02 07 24.578
1980 02 08 23.244
1980 02 09 25.384
1980 02 10 29.350
1980 02 11 22.603
1980 02 12 22.998
1980 02 13 25.102
1980 02 14 26.789
1980 02 15 27.983
1980 02 16 26.602
1980 02 17 25.600
1980 02 18 21.458
1980 02 19 19.491
1980 02 20 21.313
1980 02 21 22.713
1980 02 22 24.226
1980 02 23 25.597
1980 02 24 24.270
1980 02 25 23.994
1980 02 26 24.505
1980 02 27 25.661
1980 02 28 25.771
1980 02 29 26.123
1980 03 01 24.413
1980 03 02 24.758
1980 03 03 23.698
1980 03 04 24.971
1980 03 05 25.114
1980 03 06 26.153
1980 03 07 25.436
1980 03 08 25.707
1980 03 09 26.123
1980 03 10 25.458
1980 03 11 26.048
1980 03 12 24.604
1980 03 13 21.218
1980 03 14 21.799
1980 03 15 23.342
1980 03 16 21.563
1980 03 17 23.472
1980 03 18 25.437
1980 03 19 26.803
1980 03 20 27.002
1980 03 21 27.508
1980 03 22 27.495
1980 03 23 27.212
1980 03 24 27.192
1980 03 25 27.364
1980 03 26 26.907
1980 03 27 24.137
1980 03 28 25.836
1980 03 29 22.552
1980 03 30 21.939
1980 03 31 21.606
1980 04 01 23.147
1980 04 02 23.166
1980 04 03 22.708
1980 04 04 23.042
1980 04 05 22.814
1980 04 06 22.254
1980 04 07 22.260
1980 04 08 22.832
1980 04 09 22.730
1980 04 10 25.161
1980 04 11 26.330
1980 04 12 26.971
1980 04 13 19.420
1980 04 14 16.279
1980 04 15 11.108
1980 04 16 11.302
1980 04 17 16.054
1980 04 18 22.498
1980 04 19 24.768
1980 04 20 24.016
1980 04 21 23.838
1980 04 22 24.423
1980 04 23 24.489
1980 04 24 25.189
1980 04 25 24.016
1980 04 26 22.884
1980 04 27 22.370
1980 04 28 22.295
1980 04 29 22.856
1980 04 30 23.130
1980 05 01 21.297
1980 05 02 15.291
1980 05 03 12.343
1980 05 04 11.073
1980 05 05 11.147
1980 05 06 15.002
1980 05 07 18.057
1980 05 08 18.759
1980 05 09 20.147
1980 05 10 17.352
1980 05 11 18.717
1980 05 12 21.969
1980 05 13 23.453
1980 05 14 22.552
1980 05 15 23.037
1980 05 16 22.579
1980 05 17 20.515
1980 05 18 20.909
1980 05 19 18.832
1980 05 20 19.854
1980 05 21 19.646
1980 05 22 18.139
1980 05 23 15.781
1980 05 24 17.339
1980 05 25 17.975
1980 05 26 17.517
1980 05 27 17.987
1980 05 28 19.798
1980 05 29 21.469
1980 05 30 21.327
1980 05 31 22.065
1980 06 01 19.732
1980 06 02 12.570
1980 06 03 12.225
1980 06 04 5.336
1980 06 05 7.116
1980 06 06 12.609
1980 06 07 17.775
1980 06 08 19.545
1980 06 09 20.237
1980 06 10 21.607
1980 06 11 20.725
1980 06 12 20.080
1980 06 13 18.026
1980 06 14 12.807
1980 06 15 8.033
1980 06 16 13.780
1980 06 17 16.278
1980 06 18 19.359
1980 06 19 20.416
1980 06 20 14.019
1980 06 21 13.053
1980 06 22 13.237
1980 06 23 13.400
1980 06 24 14.758
1980 06 25 15.948
1980 06 26 10.762
1980 06 27 6.346
1980 06 28 7.645
1980 06 29 15.042
1980 06 30 21.452
1980 07 01 16.324
1980 07 02 7.238
1980 07 03 6.858
1980 07 04 9.637
1980 07 05 12.635
1980 07 06 15.459
1980 07 07 19.294
1980 07 08 21.002
1980 07 09 13.487
1980 07 10 10.950
1980 07 11 11.621
1980 07 12 13.193
1980 07 13 17.241
1980 07 14 18.469
1980 07 15 10.335
1980 07 16 8.007
1980 07 17 13.580
1980 07 18 18.197
1980 07 19 21.345
1980 07 20 22.356
1980 07 21 16.639
1980 07 22 11.920
1980 07 23 13.649
1980 07 24 14.245
1980 07 25 18.653
1980 07 26 22.764
1980 07 27 18.310
1980 07 28 13.877
1980 07 29 20.958
1980 07 30 14.356
1980 07 31 4.908
1980 08 01 6.670
1980 08 02 12.337
1980 08 03 17.027
1980 08 04 21.503
1980 08 05 17.900
1980 08 06 13.517
1980 08 07 15.933
1980 08 08 15.322
1980 08 09 15.809
1980 08 10 19.055
1980 08 11 17.837
1980 08 12 14.647
1980 08 13 17.012
1980 08 14 19.029
1980 08 15 19.921
1980 08 16 21.000
1980 08 17 21.674
1980 08 18 20.256
1980 08 19 18.464
1980 08 20 16.500
1980 08 21 19.979
1980 08 22 16.957
1980 08 23 10.326
1980 08 24 10.743
1980 08 25 13.627
1980 08 26 10.752
1980 08 27 9.497
1980 08 28 12.603
1980 08 29 18.159
1980 08 30 20.600
1980 08 31 24.450
1980 09 01 20.116
1980 09 02 16.484
1980 09 03 18.023
1980 09 04 11.441
1980 09 05 10.958
1980 09 06 12.519
1980 09 07 18.996
1980 09 08 18.369
1980 09 09 14.746
1980 09 10 12.331
1980 09 11 16.385
1980 09 12 18.226
1980 09 13 21.728
1980 09 14 21.351
1980 09 15 11.254
1980 09 16 7.520
1980 09 17 8.751
1980 09 18 16.523
1980 09 19 19.015
1980 09 20 18.753
1980 09 21 17.188
1980 09 22 11.121
1980 09 23 12.584
1980 09 24 16.344
1980 09 25 15.022
1980 09 26 16.097
1980 09 27 13.920
1980 09 28 12.482
1980 09 29 15.928
1980 09 30 21.653
1980 10 01 25.440
1980 10 02 25.621
1980 10 03 23.602
1980 10 04 18.916
1980 10 05 13.099
1980 10 06 12.851
1980 10 07 14.326
1980 10 08 15.062
1980 10 09 16.123
1980 10 10 18.032
1980 10 11 18.212
1980 10 12 18.725
1980 10 13 19.589
1980 10 14 20.912
1980 10 15 21.575
1980 10 16 21.668
1980 10 17 23.219
1980 10 18 21.736
1980 10 19 22.273
1980 10 20 22.012
1980 10 21 19.307
1980 10 22 19.255
1980 10 23 16.309
1980 10 24 18.411
1980 10 25 24.203
1980 10 26 25.790
1980 10 27 23.511
1980 10 28 20.343
1980 10 29 21.029
1980 10 30 20.292
1980 10 31 16.503
1980 11 01 17.211
1980 11 02 20.174
1980 11 03 23.564
1980 11 04 24.038
1980 11 05 24.979
1980 11 06 21.574
1980 11 07 21.862
1980 11 08 21.529
1980 11 09 15.742
1980 11 10 16.051
1980 11 11 17.302
1980 11 12 17.837
1980 11 13 19.889
1980 11 14 22.352
1980 11 15 23.055
1980 11 16 22.970
1980 11 17 24.440
1980 11 18 23.128
1980 11 19 23.756
1980 11 20 22.123
1980 11 21 22.741
1980 11 22 23.078
1980 11 23 20.480
1980 11 24 18.390
1980 11 25 20.053
1980 11 26 22.420
1980 11 27 23.451
1980 11 28 22.079
1980 11 29 22.650
1980 11 30 24.195
1980 12 01 23.387
1980 12 02 22.539
1980 12 03 22.817
1980 12 04 21.716
1980 12 05 22.945
1980 12 06 23.198
1980 12 07 23.784
1980 12 08 25.353
1980 12 09 26.478
1980 12 10 26.454
1980 12 11 23.678
1980 12 12 24.185
1980 12 13 24.853
1980 12 14 23.225
1980 12 15 22.286
1980 12 16 23.394
1980 12 17 24.763
1980 12 18 24.401
1980 12 19 21.344
1980 12 20 19.116
1980 12 21 18.330
1980 12 22 21.001
1980 12 23 23.210
1980 12 24 23.062
1980 12 25 25.041
1980 12 26 25.746
1980 12 27 23.473
1980 12 28 24.346
1980 12 29 25.287
1980 12 30 25.293
1980 12 31 26.405
1981 01 01 nan
1981 01 02 nan
1981 01 03 26.542
1981 01 04 24.844
1981 01 05 26.453
1981 01 06 25.181
1981 01 07 24.716
1981 01 08 24.145
1981 01 09 25.711
1981 01 10 27.017
1981 01 11 23.808
1981 01 12 24.802
1981 01 13 25.087
1981 01 14 24.744
1981 01 15 23.473
1981 01 16 24.830
1981 01 17 26.222
1981 01 18 23.211
1981 01 19 25.466
1981 01 20 23.169
1981 01 21 23.223
1981 01 22 21.194
1981 01 23 24.124
1981 01 24 24.799
1981 01 25 24.178
1981 01 26 25.427
1981 01 27 26.200
1981 01 28 27.084
1981 01 29 26.455
1981 01 30 24.136
1981 01 31 26.436
1981 02 01 27.520
1981 02 02 26.851
1981 02 03 26.064
1981 02 04 23.604
1981 02 05 21.801
1981 02 06 23.882
1981 02 07 25.149
1981 02 08 25.803
1981 02 09 25.603
1981 02 10 25.699
1981 02 11 26.042
1981 02 12 27.103
1981 02 13 24.447
1981 02 14 24.332
1981 02 15 26.240
1981 02 16 26.414
1981 02 17 26.191
1981 02 18 26.465
1981 02 19 24.458
1981 02 20 24.302
1981 02 21 23.769
1981 02 22 23.470
1981 02 23 24.646
1981 02 24 25.229
1981 02 25 25.086
1981 02 26 25.675
1981 02 27 26.512
1981 02 28 26.794
1981 03 01 26.153
1981 03 02 26.753
1981 03 03 24.420
1981 03 04 23.776
1981 03 05 23.719
1981 03 06 24.696
1981 03 07 23.973
1981 03 08 23.189
1981 03 09 22.611
1981 03 10 22.567
1981 03 11 22.757
1981 03 12 22.825
1981 03 13 23.203
1981 03 14 24.634
1981 03 15 22.994
1981 03 16 22.649
1981 03 17 19.270
1981 03 18 21.303
1981 03 19 23.742
1981 03 20 21.415
1981 03 21 18.334
1981 03 22 19.844
1981 03 23 24.339
1981 03 24 22.247
1981 03 25 21.930
1981 03 26 22.902
1981 03 27 24.312
1981 03 28 23.540
1981 03 29 22.432
1981 03 30 21.623
1981 03 31 21.556
1981 04 01 22.125
1981 04 02 22.221
1981 04 03 22.691
1981 04 04 21.768
1981 04 05 21.112
1981 04 06 22.403
1981 04 07 24.362
1981 04 08 25.328
1981 04 09 25.170
1981 04 10 24.075
1981 04 11 23.157
1981 04 12 23.715
1981 04 13 22.577
1981 04 14 20.424
1981 04 15 18.757
1981 04 16 18.098
1981 04 17 18.257
1981 04 18 18.291
1981 04 19 19.268
1981 04 20 19.570
1981 04 21 21.210
1981 04 22 20.974
1981 04 23 19.094
1981 04 24 18.019
1981 04 25 19.391
1981 04 26 18.630
1981 04 27 19.171
1981 04 28 18.431
1981 04 29 14.143
1981 04 30 14.119
1981 05 01 15.451
1981 05 02 17.342
1981 05 03 19.027
1981 05 04 23.123
1981 05 05 25.455
1981 05 06 25.127
1981 05 07 24.664
1981 05 08 24.122
1981 05 09 22.010
1981 05 10 23.219
1981 05 11 22.532
1981 05 12 23.149
1981 05 13 22.593
1981 05 14 19.508
1981 05 15 17.369
1981 05 16 16.916
1981 05 17 20.063
1981 05 18 21.085
1981 05 19 22.727
1981 05 20 19.116
1981 05 21 19.466
1981 05 22 21.597
1981 05 23 21.829
1981 05 24 22.062
1981 05 25 18.634
1981 05 26 17.696
1981 05 27 16.076
1981 05 28 17.140
1981 05 29 18.180
1981 05 30 17.626
1981 05 31 18.290
1981 06 01 20.028
1981 06 02 19.389
1981 06 03 15.014
1981 06 04 12.513
1981 06 05 14.699
1981 06 06 15.275
1981 06 07 13.027
1981 06 08 11.979
1981 06 09 12.376
1981 06 10 13.141
1981 06 11 15.144
1981 06 12 12.187
1981 06 13 12.536
1981 06 14 10.820
1981 06 15 12.151
1981 06 16 14.138
1981 06 17 8.359
1981 06 18 5.780
1981 06 19 6.456
1981 06 20 10.106
1981 06 21 12.576
1981 06 22 16.568
1981 06 23 13.717
1981 06 24 13.207
1981 06 25 18.281
1981 06 26 19.924
1981 06 27 19.444
1981 06 28 18.900
1981 06 29 19.054
1981 06 30 20.027
1981 07 01 17.728
1981 07 02 12.947
1981 07 03 10.631
1981 07 04 11.605
1981 07 05 12.834
1981 07 06 14.082
1981 07 07 14.567
1981 07 08 15.501
1981 07 09 16.851
1981 07 10 17.672
1981 07 11 19.171
1981 07 12 20.677
1981 07 13 21.787
1981 07 14 20.761
1981 07 15 22.415
1981 07 16 21.384
1981 07 17 11.998
1981 07 18 6.363
1981 07 19 4.916
1981 07 20 4.000
1981 07 21 9.836
1981 07 22 9.949
1981 07 23 8.803
1981 07 24 8.070
1981 07 25 11.218
1981 07 26 13.067
1981 07 27 14.593
1981 07 28 17.067
1981 07 29 17.920
1981 07 30 18.115
1981 07 31 20.481
1981 08 01 19.857
1981 08 02 20.623
1981 08 03 21.779
1981 08 04 23.151
1981 08 05 22.723
1981 08 06 20.874
1981 08 07 19.762
1981 08 08 15.701
1981 08 09 12.225
1981 08 10 12.116
1981 08 11 16.454
1981 08 12 17.434
1981 08 13 16.880
1981 08 14 12.518
1981 08 15 14.251
1981 08 16 14.193
1981 08 17 16.294
1981 08 18 16.462
1981 08 19 14.990
1981 08 20 14.996
1981 08 21 16.599
1981 08 22 16.586
1981 08 23 18.671
1981 08 24 19.898
1981 08 25 20.119
1981 08 26 22.353
1981 08 27 16.741
1981 08 28 18.488
1981 08 29 20.106
1981 08 30 17.506
1981 08 31 16.061
1981 09 01 15.478
1981 09 02 16.145
1981 09 03 17.433
1981 09 04 13.307
1981 09 05 12.410
1981 09 06 15.913
1981 09 07 20.113
1981 09 08 24.399
1981 09 09 24.579
1981 09 10 23.391
1981 09 11 22.973
1981 09 12 22.960
1981 09 13 18.276
1981 09 14 14.171
1981 09 15 8.088
1981 09 16 12.479
1981 09 17 16.332
1981 09 18 21.507
1981 09 19 23.540
1981 09 20 20.118
1981 09 21 14.112
1981 09 22 14.588
1981 09 23 16.209
1981 09 24 19.132
1981 09 25 19.091
1981 09 26 20.617
1981 09 27 23.357
1981 09 28 24.784
1981 09 29 14.089
1981 09 30 10.055
1981 10 01 13.786
1981 10 02 17.629
1981 10 03 22.166
1981 10 04 20.079
1981 10 05 20.014
1981 10 06 18.833
1981 10 07 18.499
1981 10 08 15.736
1981 10 09 16.443
1981 10 10 18.389
1981 10 11 19.861
1981 10 12 20.129
1981 10 13 16.721
1981 10 14 17.653
1981 10 15 18.384
1981 10 16 20.487
1981 10 17 16.673
1981 10 18 15.502
1981 10 19 16.502
1981 10 20 16.793
1981 10 21 17.679
1981 10 22 18.554
1981 10 23 19.074
1981 10 24 22.309
1981 10 25 24.695
1981 10 26 21.594
1981 10 27 21.745
1981 10 28 23.256
1981 10 29 24.349
1981 10 30 24.938
1981 10 31 24.639
1981 11 01 25.638
1981 11 02 25.001
1981 11 03 23.579
1981 11 04 25.032
1981 11 05 25.204
1981 11 06 23.399
1981 11 07 21.587
1981 11 08 22.007
1981 11 09 24.146
1981 11 10 23.749
1981 11 11 22.335
1981 11 12 22.473
1981 11 13 24.085
1981 11 14 21.585
1981 11 15 21.669
1981 11 16 21.155
1981 11 17 21.068
1981 11 18 18.952
1981 11 19 20.658
1981 11 20 16.970
1981 11 21 19.640
1981 11 22 22.301
1981 11 23 23.380
1981 11 24 22.680
1981 11 25 22.916
1981 11 26 23.050
1981 11 27 24.471
1981 11 28 22.365
1981 11 29 22.624
1981 11 30 20.936
1981 12 01 22.184
1981 12 02 20.453
1981 12 03 19.886
1981 12 04 22.344
1981 12 05 24.160
1981 12 06 22.348
1981 12 07 21.901
1981 12 08 19.620
1981 12 09 20.534
1981 12 10 21.261
1981 12 11 23.298
1981 12 12 23.886
1981 12 13 23.874
1981 12 14 25.819
1981 12 15 21.976
1981 12 16 22.731
1981 12 17 24.270
1981 12 18 25.550
1981 12 19 26.303
1981 12 20 25.680
1981 12 21 21.901
1981 12 22 21.248
1981 12 23 22.299
1981 12 24 20.991
1981 12 25 23.286
1981 12 26 24.028
1981 12 27 24.462
1981 12 28 24.153
1981 12 29 24.717
1981 12 30 24.591
1981 12 31 24.066
1982 01 01 21.448
1982 01 02 18.237
1982 01 03 20.176
1982 01 04 25.156
1982 01 05 24.123
1982 01 06 25.200
1982 01 07 23.531
1982 01 08 23.413
1982 01 09 24.157
1982 01 10 24.741
1982 01 11 23.554
1982 01 12 23.958
1982 01 13 22.595
1982 01 14 22.261
1982 01 15 23.079
1982 01 16 25.740
1982 01 17 23.786
1982 01 18 25.764
1982 01 19 25.732
1982 01 20 25.078
1982 01 21 25.123
1982 01 22 24.059
1982 01 23 22.299
1982 01 24 23.073
1982 01 25 24.565
1982 01 26 27.010
1982 01 27 26.205
1982 01 28 27.289
1982 01 29 27.520
1982 01 30 27.237
1982 01 31 27.577
1982 02 01 26.416
1982 02 02 26.512
1982 02 03 25.550
1982 02 04 20.391
1982 02 05 21.317
1982 02 06 23.525
1982 02 07 25.772
1982 02 08 26.530
1982 02 09 23.577
1982 02 10 24.012
1982 02 11 25.041
1982 02 12 23.622
1982 02 13 25.990
1982 02 14 24.218
1982 02 15 24.545
1982 02 16 24.245
1982 02 17 25.032
1982 02 18 25.071
1982 02 19 24.259
1982 02 20 24.926
1982 02 21 25.225
1982 02 22 21.653
1982 02 23 21.605
1982 02 24 21.394
1982 02 25 21.717
1982 02 26 23.340
1982 02 27 24.995
1982 02 28 24.375
1982 03 01 24.350
1982 03 02 22.744
1982 03 03 22.370
1982 03 04 21.443
1982 03 05 20.377
1982 03 06 23.007
1982 03 07 24.168
1982 03 08 24.009
1982 03 09 24.822
1982 03 10 25.757
1982 03 11 26.178
1982 03 12 25.498
1982 03 13 24.927
1982 03 14 25.137
1982 03 15 23.394
1982 03 16 24.279
1982 03 17 23.452
1982 03 18 24.226
1982 03 19 25.267
1982 03 20 22.559
1982 03 21 21.814
1982 03 22 22.169
1982 03 23 23.927
1982 03 24 23.675
1982 03 25 24.588
1982 03 26 24.845
1982 03 27 23.174
1982 03 28 18.758
1982 03 29 16.876
1982 03 30 19.853
1982 03 31 21.985
1982 04 01 22.767
1982 04 02 23.450
1982 04 03 23.055
1982 04 04 23.272
1982 04 05 23.324
1982 04 06 22.684
1982 04 07 21.050
1982 04 08 20.847
1982 04 09 20.263
1982 04 10 20.920
1982 04 11 21.674
1982 04 12 22.079
1982 04 13 22.526
1982 04 14 20.045
1982 04 15 16.671
1982 04 16 14.612
1982 04 17 15.517
1982 04 18 16.950
1982 04 19 19.787
1982 04 20 21.639
1982 04 21 17.894
1982 04 22 17.687
1982 04 23 18.549
1982 04 24 21.736
1982 04 25 21.329
1982 04 26 21.486
1982 04 27 20.170
1982 04 28 19.459
1982 04 29 19.221
1982 04 30 18.062
1982 05 01 18.192
1982 05 02 18.424
1982 05 03 18.819
1982 05 04 15.593
1982 05 05 17.320
1982 05 06 17.637
1982 05 07 18.656
1982 05 08 19.608
1982 05 09 21.324
1982 05 10 21.308
1982 05 11 18.327
1982 05 12 19.118
1982 05 13 22.596
1982 05 14 19.725
1982 05 15 18.620
1982 05 16 19.025
1982 05 17 22.368
1982 05 18 20.168
1982 05 19 14.424
1982 05 20 13.276
1982 05 21 12.277
1982 05 22 11.845
1982 05 23 14.723
1982 05 24 16.301
1982 05 25 15.466
1982 05 26 16.224
1982 05 27 12.808
1982 05 28 11.100
1982 05 29 11.901
1982 05 30 14.128
1982 05 31 13.408
1982 06 01 17.151
1982 06 02 18.849
1982 06 03 18.564
1982 06 04 19.097
1982 06 05 16.142
1982 06 06 16.265
1982 06 07 16.878
1982 06 08 18.238
1982 06 09 17.898
1982 06 10 21.971
1982 06 11 18.078
1982 06 12 19.392
1982 06 13 17.651
1982 06 14 21.188
1982 06 15 20.121
1982 06 16 13.475
1982 06 17 11.249
1982 06 18 17.847
1982 06 19 19.677
1982 06 20 15.209
1982 06 21 12.942
1982 06 22 13.803
1982 06 23 12.206
1982 06 24 12.316
1982 06 25 11.568
1982 06 26 12.541
1982 06 27 16.671
1982 06 28 20.379
1982 06 29 10.639
1982 06 30 9.659
1982 07 01 10.931
1982 07 02 14.437
1982 07 03 19.594
1982 07 04 20.413
1982 07 05 15.930
1982 07 06 17.260
1982 07 07 18.100
1982 07 08 13.352
1982 07 09 11.716
1982 07 10 12.460
1982 07 11 12.867
1982 07 12 15.671
1982 07 13 15.412
1982 07 14 10.337
1982 07 15 10.361
1982 07 16 16.977
1982 07 17 18.867
1982 07 18 15.126
1982 07 19 17.483
1982 07 20 18.219
1982 07 21 20.688
1982 07 22 20.883
1982 07 23 20.671
1982 07 24 17.854
1982 07 25 18.585
1982 07 26 16.351
1982 07 27 17.761
1982 07 28 19.874
1982 07 29 15.844
1982 07 30 8.294
1982 07 31 9.630
1982 08 01 13.217
1982 08 02 14.343
1982 08 03 10.432
1982 08 04 11.241
1982 08 05 15.856
1982 08 06 18.544
1982 08 07 20.295
1982 08 08 19.367
1982 08 09 15.181
1982 08 10 13.555
1982 08 11 14.621
1982 08 12 17.127
1982 08 13 18.339
1982 08 14 19.387
1982 08 15 20.440
1982 08 16 16.656
1982 08 17 15.960
1982 08 18 14.854
1982 08 19 11.659
1982 08 20 12.359
1982 08 21 17.644
1982 08 22 19.009
1982 08 23 18.271
1982 08 24 17.317
1982 08 25 21.775
1982 08 26 22.556
1982 08 27 22.503
1982 08 28 19.801
1982 08 29 26.801
1982 08 30 24.615
1982 08 31 16.730
1982 09 01 15.340
1982 09 02 18.840
1982 09 03 20.810
1982 09 04 22.173
1982 09 05 19.848
1982 09 06 15.783
1982 09 07 17.052
1982 09 08 19.278
1982 09 09 20.128
1982 09 10 21.539
1982 09 11 23.249
1982 09 12 21.576
1982 09 13 18.109
1982 09 14 21.458
1982 09 15 24.116
1982 09 16 25.005
1982 09 17 25.725
1982 09 18 20.632
1982 09 19 14.848
1982 09 20 14.216
1982 09 21 16.493
