year month day temperature_mean
1980 01 01 17.442
1980 01 02 16.374
1980 01 03 18.513
1980 01 04 19.720
1980 01 05 21.286
1980 01 06 -0.272
1980 01 07 21.826
1980 01 08 21.618
1980 01 09 21.370
1980 01 10 21.266
1980 01 11 20.950
1980 01 12 20.272
1980 01 13 20.810
1980 01 14 19.744
1980 01 15 18.504
1980 01 16 21.407
1980 01 17 22.989
1980 01 18 23.745
1980 01 19 20.890
1980 01 20 22.444
1980 01 21 21.216
1980 01 22 22.868
1980 01 23 24.148
1980 01 24 21.621
1980 01 25 19.070
1980 01 26 17.676
1980 01 27 20.041
1980 01 28 23.679
1980 01 29 21.957
1980 01 30 20.471
1980 01 31 23.008
1980 02 01 20.792
1980 02 02 21.850
1980 02 03 21.042
1980 02 04 20.089
1980 02 05 22.237
1980 02 06 22.590
1980 02 07 23.929
1980 02 08 22.892
1980 02 09 22.258
1980 02 10 23.929
1980 02 11 22.345
1980 02 12 23.863
1980 02 13 23.932
1980 02 14 14.868
1980 02 15 23.480
1980 02 16 21.988
1980 02 17 22.170
1980 02 18 19.694
1980 02 19 17.540
1980 02 20 18.996
1980 02 21 19.575
1980 02 22 21.264
1980 02 23 21.634
1980 02 24 22.437
1980 02 25 21.984
1980 02 26 19.899
1980 02 27 19.046
1980 02 28 19.893
1980 02 29 21.998
1980 03 01 22.608
1980 03 02 23.057
1980 03 03 24.305
1980 03 04 23.879
1980 03 05 22.267
1980 03 06 22.345
1980 03 07 23.663
1980 03 08 22.957
1980 03 09 23.587
1980 03 10 21.332
1980 03 11 23.152
1980 03 12 23.135
1980 03 13 23.070
1980 03 14 20.650
1980 03 15 20.326
1980 03 16 18.591
1980 03 17 20.621
1980 03 18 22.488
1980 03 19 24.099
1980 03 20 23.003
1980 03 21 21.156
1980 03 22 22.110
1980 03 23 23.695
1980 03 24 23.704
1980 03 25 23.012
1980 03 26 23.893
1980 03 27 23.733
1980 03 28 22.834
1980 03 29 22.297
1980 03 30 21.517
1980 03 31 20.203
1980 04 01 18.046
1980 04 02 19.711
1980 04 03 20.169
1980 04 04 17.784
1980 04 05 18.728
1980 04 06 19.718
1980 04 07 20.019
1980 04 08 20.635
1980 04 09 19.759
1980 04 10 22.056
1980 04 11 23.456
1980 04 12 24.307
1980 04 13 19.783
1980 04 14 19.065
1980 04 15 16.421
1980 04 16 17.396
1980 04 17 16.628
1980 04 18 18.867
1980 04 19 21.913
1980 04 20 20.758
1980 04 21 18.857
1980 04 22 19.295
1980 04 23 20.669
1980 04 24 21.437
1980 04 25 19.272
1980 04 26 17.672
1980 04 27 18.302
1980 04 28 19.096
1980 04 29 18.818
1980 04 30 18.792
1980 05 01 19.836
1980 05 02 8.075
1980 05 03 14.408
1980 05 04 11.155
1980 05 05 11.073
1980 05 06 14.154
1980 05 07 18.605
1980 05 08 20.539
1980 05 09 16.409
1980 05 10 16.196
1980 05 11 14.469
1980 05 12 16.395
1980 05 13 19.480
1980 05 14 19.354
1980 05 15 19.637
1980 05 16 17.766
1980 05 17 18.853
1980 05 18 18.422
1980 05 19 18.340
1980 05 20 16.700
1980 05 21 16.426
1980 05 22 16.370
1980 05 23 16.002
1980 05 24 14.939
1980 05 25 12.711
1980 05 26 15.783
1980 05 27 16.806
1980 05 28 16.741
1980 05 29 18.360
1980 05 30 18.419
1980 05 31 18.329
1980 06 01 19.781
1980 06 02 16.305
1980 06 03 14.190
1980 06 04 8.398
1980 06 05 10.531
1980 06 06 11.700
1980 06 07 17.206
1980 06 08 15.599
1980 06 09 15.673
1980 06 10 18.458
1980 06 11 18.533
1980 06 12 19.801
1980 06 13 19.135
1980 06 14 11.109
1980 06 15 4.301
1980 06 16 9.954
1980 06 17 11.765
1980 06 18 14.378
1980 06 19 14.759
1980 06 20 17.378
1980 06 21 13.064
1980 06 22 12.729
1980 06 23 10.130
1980 06 24 12.220
1980 06 25 16.058
1980 06 26 9.621
1980 06 27 8.123
1980 06 28 6.535
1980 06 29 14.154
1980 06 30 17.339
1980 07 01 18.059
1980 07 02 14.444
1980 07 03 11.660
1980 07 04 8.789
1980 07 05 12.039
1980 07 06 13.171
1980 07 07 14.516
1980 07 08 16.064
1980 07 09 17.923
1980 07 10 14.084
1980 07 11 12.228
1980 07 12 15.999
1980 07 13 16.089
1980 07 14 18.114
1980 07 15 13.243
1980 07 16 9.012
1980 07 17 10.442
1980 07 18 16.124
1980 07 19 18.508
1980 07 20 19.322
1980 07 21 19.659
1980 07 22 18.509
1980 07 23 14.607
1980 07 24 15.210
1980 07 25 15.305
1980 07 26 16.563
1980 07 27 18.795
1980 07 28 13.489
1980 07 29 19.552
1980 07 30 18.095
1980 07 31 8.708
1980 08 01 8.182
1980 08 02 10.891
1980 08 03 14.218
1980 08 04 17.131
1980 08 05 16.109
1980 08 06 14.734
1980 08 07 14.422
1980 08 08 13.913
1980 08 09 15.171
1980 08 10 14.691
1980 08 11 16.832
1980 08 12 14.348
1980 08 13 14.046
1980 08 14 14.459
1980 08 15 17.443
1980 08 16 19.822
1980 08 17 21.355
1980 08 18 22.253
1980 08 19 20.513
1980 08 20 17.726
1980 08 21 17.722
1980 08 22 18.527
1980 08 23 14.161
1980 08 24 12.710
1980 08 25 12.513
1980 08 26 14.563
1980 08 27 10.179
1980 08 28 10.615
1980 08 29 13.121
1980 08 30 17.452
1980 08 31 18.642
1980 09 01 17.682
1980 09 02 15.064
1980 09 03 16.807
1980 09 04 14.231
1980 09 05 10.199
1980 09 06 8.032
1980 09 07 15.156
1980 09 08 18.033
1980 09 09 16.186
1980 09 10 10.929
1980 09 11 14.221
1980 09 12 14.387
1980 09 13 17.540
1980 09 14 17.091
1980 09 15 15.357
1980 09 16 9.153
1980 09 17 6.971
1980 09 18 11.177
1980 09 19 13.701
1980 09 20 15.067
1980 09 21 15.118
1980 09 22 10.869
1980 09 23 12.046
1980 09 24 13.312
1980 09 25 12.960
1980 09 26 12.183
1980 09 27 11.534
1980 09 28 11.745
1980 09 29 15.202
1980 09 30 17.115
1980 10 01 19.090
1980 10 02 21.231
1980 10 03 20.969
1980 10 04 22.688
1980 10 05 17.763
1980 10 06 13.825
1980 10 07 10.056
1980 10 08 13.371
1980 10 09 18.757
1980 10 10 18.386
1980 10 11 14.099
1980 10 12 15.042
1980 10 13 15.482
1980 10 14 15.421
1980 10 15 16.359
1980 10 16 17.984
1980 10 17 21.236
1980 10 18 22.327
1980 10 19 23.279
1980 10 20 23.251
1980 10 21 22.868
1980 10 22 23.850
1980 10 23 17.186
1980 10 24 16.945
1980 10 25 21.262
1980 10 26 23.003
1980 10 27 23.207
1980 10 28 19.027
1980 10 29 21.358
1980 10 30 20.872
1980 10 31 18.937
1980 11 01 15.500
1980 11 02 16.078
1980 11 03 19.389
1980 11 04 19.917
1980 11 05 21.353
1980 11 06 21.898
1980 11 07 20.409
1980 11 08 21.067
1980 11 09 20.173
1980 11 10 19.298
1980 11 11 17.925
1980 11 12 16.948
1980 11 13 17.847
1980 11 14 18.780
1980 11 15 18.761
1980 11 16 18.567
1980 11 17 20.430
1980 11 18 18.609
1980 11 19 18.852
1980 11 20 21.347
1980 11 21 21.607
1980 11 22 20.692
1980 11 23 21.230
1980 11 24 22.279
1980 11 25 21.275
1980 11 26 19.126
1980 11 27 20.523
1980 11 28 19.122
1980 11 29 18.708
1980 11 30 20.638
1980 12 01 22.025
1980 12 02 20.258
1980 12 03 21.619
1980 12 04 19.890
1980 12 05 20.945
1980 12 06 23.675
1980 12 07 22.434
