year month day temperature_mean
1980 01 01 20.725
1980 01 02 20.728
1980 01 03 21.891
1980 01 04 24.415
1980 01 05 24.527
1980 01 06 25.633
1980 01 07 24.299
1980 01 08 22.651
1980 01 09 22.700
1980 01 10 23.927
1980 01 11 23.944
1980 01 12 23.707
1980 01 13 23.202
1980 01 14 23.472
1980 01 15 23.658
1980 01 16 23.763
1980 01 17 23.907
1980 01 18 24.066
1980 01 19 23.193
1980 01 20 24.735
1980 01 21 24.706
1980 01 22 25.021
1980 01 23 25.721
1980 01 24 25.139
1980 01 25 24.484
1980 01 26 23.873
1980 01 27 24.513
1980 01 28 25.081
1980 01 29 24.796
1980 01 30 24.761
1980 01 31 24.422
1980 02 01 24.726
1980 02 02 25.073
1980 02 03 24.227
1980 02 04 24.566
1980 02 05 25.342
1980 02 06 25.669
1980 02 07 26.097
1980 02 08 25.459
1980 02 09 25.493
1980 02 10 25.180
1980 02 11 24.711
1980 02 12 25.064
1980 02 13 24.498
1980 02 14 23.554
1980 02 15 23.501
1980 02 16 22.388
1980 02 17 23.019
1980 02 18 22.556
1980 02 19 23.112
1980 02 20 22.052
1980 02 21 23.735
1980 02 22 24.679
1980 02 23 24.526
1980 02 24 24.104
1980 02 25 23.317
1980 02 26 23.426
1980 02 27 22.480
1980 02 28 22.540
1980 02 29 23.998
1980 03 01 24.737
1980 03 02 25.130
1980 03 03 24.278
1980 03 04 25.320
1980 03 05 25.617
1980 03 06 25.004
1980 03 07 25.087
1980 03 08 25.074
1980 03 09 25.891
1980 03 10 25.523
1980 03 11 26.082
1980 03 12 25.698
1980 03 13 25.419
1980 03 14 24.527
1980 03 15 23.473
1980 03 16 23.237
1980 03 17 23.715
1980 03 18 24.644
1980 03 19 25.184
1980 03 20 25.600
1980 03 21 24.581
1980 03 22 25.792
1980 03 23 26.132
1980 03 24 25.695
1980 03 25 26.262
1980 03 26 26.067
1980 03 27 25.808
1980 03 28 25.867
1980 03 29 25.449
1980 03 30 25.087
1980 03 31 24.152
1980 04 01 23.612
1980 04 02 23.401
1980 04 03 22.739
1980 04 04 22.675
1980 04 05 21.887
1980 04 06 22.240
1980 04 07 23.096
1980 04 08 23.681
1980 04 09 24.223
1980 04 10 24.215
1980 04 11 25.067
1980 04 12 24.919
1980 04 13 24.065
1980 04 14 23.118
1980 04 15 21.815
1980 04 16 20.916
1980 04 17 22.304
1980 04 18 23.796
1980 04 19 24.290
1980 04 20 23.574
1980 04 21 23.321
1980 04 22 23.574
1980 04 23 23.198
1980 04 24 23.580
1980 04 25 22.710
1980 04 26 22.597
1980 04 27 22.667
1980 04 28 22.524
1980 04 29 22.838
1980 04 30 22.841
1980 05 01 22.786
1980 05 02 20.334
1980 05 03 17.667
1980 05 04 15.735
1980 05 05 18.009
1980 05 06 21.216
1980 05 07 22.569
1980 05 08 23.377
1980 05 09 22.630
1980 05 10 22.836
1980 05 11 21.557
1980 05 12 22.647
1980 05 13 22.950
