year month day temperature_mean
1980 01 01 17.304
1980 01 02 17.743
1980 01 03 18.061
1980 01 04 20.029
1980 01 05 21.855
1980 01 06 21.140
1980 01 07 22.040
1980 01 08 21.189
1980 01 09 23.135
1980 01 10 20.861
1980 01 11 21.320
1980 01 12 21.111
1980 01 13 21.392
1980 01 14 21.311
1980 01 15 20.015
1980 01 16 20.737
1980 01 17 22.113
1980 01 18 21.551
1980 01 19 22.938
1980 01 20 23.308
1980 01 21 23.117
1980 01 22 22.553
1980 01 23 25.586
1980 01 24 25.669
1980 01 25 20.035
1980 01 26 18.965
1980 01 27 20.672
1980 01 28 23.466
1980 01 29 22.561
1980 01 30 21.347
1980 01 31 23.645
1980 02 01 21.581
1980 02 02 22.304
1980 02 03 21.356
1980 02 04 21.044
1980 02 05 22.986
1980 02 06 23.671
1980 02 07 24.294
1980 02 08 23.092
1980 02 09 23.617
1980 02 10 24.686
1980 02 11 22.882
1980 02 12 22.581
1980 02 13 23.197
1980 02 14 23.602
1980 02 15 23.664
1980 02 16 22.869
1980 02 17 23.712
1980 02 18 21.169
1980 02 19 18.566
1980 02 20 19.936
1980 02 21 19.978
1980 02 22 22.162
1980 02 23 23.113
1980 02 24 23.634
1980 02 25 23.283
1980 02 26 22.989
1980 02 27 21.715
1980 02 28 21.785
1980 02 29 23.136
1980 03 01 22.667
1980 03 02 24.877
1980 03 03 25.173
1980 03 04 23.834
1980 03 05 23.787
1980 03 06 24.267
1980 03 07 24.733
1980 03 08 23.318
1980 03 09 23.508
1980 03 10 22.880
1980 03 11 24.244
1980 03 12 24.197
1980 03 13 22.969
1980 03 14 21.106
1980 03 15 20.711
1980 03 16 20.669
1980 03 17 20.881
1980 03 18 22.949
1980 03 19 24.299
1980 03 20 23.494
1980 03 21 23.684
1980 03 22 24.474
1980 03 23 25.039
1980 03 24 25.718
1980 03 25 25.341
1980 03 26 26.800
1980 03 27 25.433
1980 03 28 24.764
1980 03 29 23.137
1980 03 30 22.639
1980 03 31 20.040
1980 04 01 19.107
1980 04 02 19.329
1980 04 03 19.587
1980 04 04 20.723
1980 04 05 20.098
1980 04 06 21.377
1980 04 07 20.513
1980 04 08 20.494
1980 04 09 20.843
1980 04 10 23.045
1980 04 11 24.002
1980 04 12 26.131
1980 04 13 22.508
1980 04 14 18.781
1980 04 15 15.248
1980 04 16 13.815
1980 04 17 15.518
1980 04 18 18.212
1980 04 19 21.322
1980 04 20 20.908
1980 04 21 21.723
1980 04 22 21.012
1980 04 23 21.084
1980 04 24 20.763
1980 04 25 19.927
1980 04 26 19.603
1980 04 27 19.620
1980 04 28 20.212
1980 04 29 20.410
1980 04 30 20.779
1980 05 01 20.335
1980 05 02 16.106
1980 05 03 16.143
1980 05 04 12.123
1980 05 05 12.252
1980 05 06 15.030
1980 05 07 16.768
1980 05 08 18.534
1980 05 09 17.295
1980 05 10 18.003
