year month day temperature_mean
1980 01 01 24.485
1980 01 02 24.113
1980 01 03 22.597
1980 01 04 28.411
1980 01 05 25.569
1980 01 06 25.360
1980 01 07 25.232
1980 01 08 24.815
1980 01 09 22.138
1980 01 10 25.690
1980 01 11 24.133
1980 01 12 25.328
1980 01 13 23.543
1980 01 14 25.389
1980 01 15 26.167
1980 01 16 26.124
1980 01 17 25.883
1980 01 18 24.003
1980 01 19 23.626
1980 01 20 26.003
1980 01 21 26.364
1980 01 22 26.192
1980 01 23 27.307
1980 01 24 27.077
1980 01 25 26.604
1980 01 26 25.709
1980 01 27 26.963
1980 01 28 26.454
1980 01 29 27.378
1980 01 30 26.093
1980 01 31 25.300
1980 02 01 23.886
1980 02 02 27.000
1980 02 03 21.697
1980 02 04 27.104
1980 02 05 25.153
1980 02 06 26.352
1980 02 07 27.205
1980 02 08 25.720
1980 02 09 26.280
1980 02 10 25.264
1980 02 11 25.774
1980 02 12 27.059
1980 02 13 24.053
1980 02 14 24.184
1980 02 15 23.888
1980 02 16 23.057
1980 02 17 24.726
1980 02 18 23.573
1980 02 19 25.512
1980 02 20 23.427
1980 02 21 24.138
1980 02 22 27.558
1980 02 23 17.713
1980 02 24 24.183
1980 02 25 24.267
1980 02 26 24.007
1980 02 27 23.116
1980 02 28 23.080
1980 02 29 23.925
1980 03 01 26.388
1980 03 02 25.566
1980 03 03 23.796
1980 03 04 24.814
1980 03 05 26.282
1980 03 06 25.461
1980 03 07 24.792
1980 03 08 23.685
1980 03 09 25.645
1980 03 10 25.819
1980 03 11 25.621
1980 03 12 28.731
1980 03 13 28.020
1980 03 14 27.165
1980 03 15 26.420
1980 03 16 25.437
1980 03 17 24.922
1980 03 18 25.201
1980 03 19 27.515
1980 03 20 25.747
1980 03 21 24.533
1980 03 22 25.238
1980 03 23 26.986
1980 03 24 25.581
1980 03 25 26.830
1980 03 26 27.084
1980 03 27 27.890
1980 03 28 27.191
1980 03 29 27.653
1980 03 30 26.943
1980 03 31 25.028
1980 04 01 27.508
1980 04 02 26.533
1980 04 03 23.795
1980 04 04 23.861
1980 04 05 23.562
1980 04 06 24.321
1980 04 07 24.855
1980 04 08 26.253
1980 04 09 23.778
1980 04 10 25.220
1980 04 11 24.106
1980 04 12 26.859
1980 04 13 26.197
1980 04 14 26.144
1980 04 15 24.601
1980 04 16 24.327
1980 04 17 25.060
1980 04 18 25.872
1980 04 19 25.681
1980 04 20 19.498
1980 04 21 27.437
1980 04 22 24.651
1980 04 23 26.392
1980 04 24 25.651
1980 04 25 23.346
1980 04 26 24.147
1980 04 27 24.944
1980 04 28 24.548
1980 04 29 24.346
1980 04 30 26.928
1980 05 01 23.382
1980 05 02 23.982
1980 05 03 20.764
1980 05 04 17.264
1980 05 05 23.441
1980 05 06 25.269
1980 05 07 23.817
1980 05 08 26.493
1980 05 09 27.041
1980 05 10 27.543
1980 05 11 25.976
1980 05 12 25.759
1980 05 13 27.659
1980 05 14 25.425
1980 05 15 22.623
1980 05 16 24.715
1980 05 17 24.149
1980 05 18 24.684
1980 05 19 26.649
1980 05 20 24.570
1980 05 21 25.762
1980 05 22 22.852
1980 05 23 22.294
1980 05 24 24.671
1980 05 25 23.478
1980 05 26 20.662
1980 05 27 23.401
1980 05 28 25.455
1980 05 29 24.039
1980 05 30 25.962
1980 05 31 24.432
1980 06 01 23.911
1980 06 02 23.326
1980 06 03 23.915
1980 06 04 24.069
1980 06 05 21.080
1980 06 06 26.866
1980 06 07 25.408
1980 06 08 21.700
1980 06 09 22.140
1980 06 10 23.294
1980 06 11 22.702
1980 06 12 22.955
1980 06 13 25.034
1980 06 14 23.081
1980 06 15 21.086
