year month day temperature_mean
1980 01 01 25.656
1980 01 02 23.581
1980 01 03 19.937
1980 01 04 23.214
1980 01 05 22.732
1980 01 06 23.127
1980 01 07 24.400
1980 01 08 23.715
1980 01 09 23.846
1980 01 10 25.217
1980 01 11 25.154
1980 01 12 23.166
1980 01 13 22.418
1980 01 14 21.766
1980 01 15 22.725
1980 01 16 22.504
1980 01 17 22.766
1980 01 18 24.976
1980 01 19 24.786
1980 01 20 25.441
1980 01 21 26.972
1980 01 22 26.814
1980 01 23 26.244
1980 01 24 26.613
1980 01 25 26.579
1980 01 26 25.934
1980 01 27 26.040
1980 01 28 26.149
1980 01 29 26.440
1980 01 30 24.456
1980 01 31 24.129
1980 02 01 24.323
1980 02 02 26.869
1980 02 03 26.252
1980 02 04 24.162
1980 02 05 26.169
1980 02 06 25.051
1980 02 07 25.293
1980 02 08 26.122
1980 02 09 26.008
1980 02 10 24.693
1980 02 11 24.696
1980 02 12 24.175
1980 02 13 26.539
1980 02 14 24.677
1980 02 15 25.079
1980 02 16 24.316
1980 02 17 22.566
1980 02 18 23.990
1980 02 19 22.674
1980 02 20 24.396
1980 02 21 24.344
1980 02 22 25.905
1980 02 23 25.193
1980 02 24 24.662
1980 02 25 25.077
1980 02 26 24.875
1980 02 27 25.313
1980 02 28 25.265
1980 02 29 24.645
1980 03 01 25.035
1980 03 02 24.210
1980 03 03 25.982
1980 03 04 24.114
1980 03 05 23.669
1980 03 06 23.482
1980 03 07 24.764
1980 03 08 24.653
1980 03 09 21.056
1980 03 10 25.084
1980 03 11 22.315
1980 03 12 26.623
1980 03 13 24.871
1980 03 14 25.338
1980 03 15 25.684
1980 03 16 25.411
1980 03 17 24.624
1980 03 18 23.871
1980 03 19 24.697
1980 03 20 24.660
1980 03 21 24.611
1980 03 22 25.419
1980 03 23 26.297
1980 03 24 25.019
1980 03 25 24.432
1980 03 26 24.746
1980 03 27 23.973
1980 03 28 24.133
1980 03 29 24.222
1980 03 30 25.793
1980 03 31 26.689
1980 04 01 24.101
1980 04 02 23.186
1980 04 03 23.560
1980 04 04 25.320
1980 04 05 23.427
1980 04 06 24.055
1980 04 07 24.284
1980 04 08 23.931
1980 04 09 24.253
1980 04 10 25.039
1980 04 11 25.477
1980 04 12 25.150
1980 04 13 25.013
1980 04 14 24.843
1980 04 15 25.162
1980 04 16 24.032
1980 04 17 23.519
1980 04 18 22.392
1980 04 19 22.535
1980 04 20 22.057
1980 04 21 22.033
1980 04 22 22.796
1980 04 23 23.118
1980 04 24 22.681
1980 04 25 22.907
1980 04 26 21.901
1980 04 27 22.004
1980 04 28 21.242
1980 04 29 22.171
1980 04 30 21.568
1980 05 01 21.757
1980 05 02 22.422
1980 05 03 24.832
1980 05 04 23.568
1980 05 05 22.844
1980 05 06 22.424
1980 05 07 22.039
1980 05 08 22.381
1980 05 09 21.377
1980 05 10 21.465
1980 05 11 21.047
1980 05 12 22.261
1980 05 13 22.746
1980 05 14 21.665
1980 05 15 21.560
1980 05 16 20.821
1980 05 17 22.425
