year month day temperature_mean
1980 01 01 22.329
1980 01 02 22.920
1980 01 03 23.165
1980 01 04 23.711
1980 01 05 21.269
1980 01 06 21.918
1980 01 07 22.783
1980 01 08 23.435
1980 01 09 22.406
1980 01 10 23.672
1980 01 11 23.922
1980 01 12 23.479
1980 01 13 23.900
1980 01 14 23.332
1980 01 15 23.276
1980 01 16 23.319
1980 01 17 23.962
1980 01 18 24.302
1980 01 19 24.154
1980 01 20 24.619
1980 01 21 25.123
1980 01 22 25.449
1980 01 23 24.874
1980 01 24 25.071
1980 01 25 24.829
1980 01 26 25.819
1980 01 27 25.137
1980 01 28 25.435
1980 01 29 24.241
1980 01 30 24.060
1980 01 31 25.351
1980 02 01 23.112
1980 02 02 23.738
1980 02 03 24.865
1980 02 04 23.066
1980 02 05 23.699
1980 02 06 23.831
1980 02 07 23.359
1980 02 08 24.106
1980 02 09 25.003
1980 02 10 22.221
1980 02 11 23.214
1980 02 12 23.955
1980 02 13 24.647
1980 02 14 24.399
1980 02 15 23.365
1980 02 16 21.900
1980 02 17 21.068
1980 02 18 21.130
1980 02 19 23.467
1980 02 20 23.095
1980 02 21 23.892
1980 02 22 23.045
1980 02 23 22.708
1980 02 24 23.866
1980 02 25 23.686
1980 02 26 22.256
1980 02 27 23.583
1980 02 28 25.297
1980 02 29 23.397
1980 03 01 22.399
1980 03 02 22.721
1980 03 03 21.953
1980 03 04 22.158
1980 03 05 23.891
1980 03 06 22.685
1980 03 07 22.613
1980 03 08 23.009
1980 03 09 23.802
1980 03 10 23.714
1980 03 11 23.603
1980 03 12 23.557
1980 03 13 23.803
1980 03 14 23.619
1980 03 15 24.381
1980 03 16 24.152
1980 03 17 23.084
1980 03 18 22.440
1980 03 19 22.828
1980 03 20 23.004
1980 03 21 22.388
1980 03 22 21.887
1980 03 23 22.103
1980 03 24 23.364
1980 03 25 23.195
1980 03 26 23.028
1980 03 27 23.345
1980 03 28 24.765
1980 03 29 23.949
1980 03 30 23.423
1980 03 31 25.001
1980 04 01 23.717
1980 04 02 24.072
1980 04 03 23.976
1980 04 04 23.885
1980 04 05 23.095
1980 04 06 23.060
1980 04 07 23.438
1980 04 08 24.376
1980 04 09 24.608
1980 04 10 24.582
1980 04 11 24.915
1980 04 12 24.343
1980 04 13 24.302
1980 04 14 23.719
1980 04 15 23.346
1980 04 16 24.055
1980 04 17 23.503
1980 04 18 24.726
1980 04 19 22.530
1980 04 20 22.439
1980 04 21 22.029
1980 04 22 22.520
1980 04 23 22.250
1980 04 24 21.997
1980 04 25 20.842
1980 04 26 21.588
1980 04 27 21.438
1980 04 28 20.626
1980 04 29 21.385
1980 04 30 21.855
1980 05 01 21.835
1980 05 02 22.155
1980 05 03 22.038
1980 05 04 22.908
1980 05 05 23.538
1980 05 06 23.963
1980 05 07 22.560
1980 05 08 22.708
1980 05 09 21.932
1980 05 10 22.398
1980 05 11 22.568
1980 05 12 22.108
1980 05 13 21.763
1980 05 14 21.937
1980 05 15 21.312
1980 05 16 21.831
1980 05 17 22.117
1980 05 18 22.099
1980 05 19 22.921
1980 05 20 22.189
1980 05 21 23.058
1980 05 22 22.519
1980 05 23 21.404
1980 05 24 21.401
1980 05 25 21.097
1980 05 26 21.098
1980 05 27 21.098
1980 05 28 20.948
1980 05 29 20.097
1980 05 30 20.925
1980 05 31 21.400
1980 06 01 21.334
1980 06 02 21.403
1980 06 03 21.532
1980 06 04 22.349
1980 06 05 22.102
1980 06 06 20.123
1980 06 07 20.535
1980 06 08 20.700
1980 06 09 21.036
1980 06 10 21.270
1980 06 11 21.868
1980 06 12 21.064
1980 06 13 20.712
1980 06 14 19.201
1980 06 15 21.885
1980 06 16 19.524
1980 06 17 19.606
1980 06 18 19.561
1980 06 19 20.400
1980 06 20 21.552
1980 06 21 21.723
1980 06 22 22.863
1980 06 23 22.142
1980 06 24 22.593
1980 06 25 22.517
1980 06 26 22.153
1980 06 27 21.186
1980 06 28 21.549
1980 06 29 19.630
1980 06 30 19.958
1980 07 01 20.207
1980 07 02 20.276
1980 07 03 21.411
1980 07 04 20.186
1980 07 05 27.005
1980 07 06 23.412
1980 07 07 19.424
1980 07 08 18.544
1980 07 09 19.033
1980 07 10 20.203
1980 07 11 19.842
1980 07 12 20.257
1980 07 13 20.680
1980 07 14 21.095
1980 07 15 21.558
1980 07 16 21.786
1980 07 17 20.124
1980 07 18 18.739
1980 07 19 20.375
1980 07 20 20.662
1980 07 21 20.618
1980 07 22 20.767
1980 07 23 20.141
1980 07 24 20.584
1980 07 25 20.173
1980 07 26 19.459
1980 07 27 18.803
1980 07 28 21.020
1980 07 29 21.012
1980 07 30 19.339
1980 07 31 20.898
1980 08 01 20.879
1980 08 02 18.986
1980 08 03 19.566
1980 08 04 18.615
1980 08 05 17.897
1980 08 06 19.456
1980 08 07 19.631
1980 08 08 19.919
1980 08 09 19.645
1980 08 10 20.412
1980 08 11 20.827
1980 08 12 20.436
1980 08 13 20.192
1980 08 14 19.699
1980 08 15 19.605
1980 08 16 19.627
1980 08 17 20.435
1980 08 18 21.953
1980 08 19 21.775
1980 08 20 19.893
1980 08 21 21.063
1980 08 22 21.066
1980 08 23 22.462
1980 08 24 20.373
1980 08 25 21.262
1980 08 26 21.512
1980 08 27 22.197
1980 08 28 20.660
1980 08 29 18.028
1980 08 30 19.290
1980 08 31 20.378
1980 09 01 20.639
1980 09 02 21.137
1980 09 03 22.344
1980 09 04 20.822
1980 09 05 21.082
1980 09 06 20.516
1980 09 07 22.457
1980 09 08 20.543
1980 09 09 21.286
1980 09 10 20.701
1980 09 11 21.423
1980 09 12 21.233
1980 09 13 19.175
1980 09 14 20.748
1980 09 15 21.891
1980 09 16 23.631
1980 09 17 23.410
1980 09 18 20.222
1980 09 19 20.116
1980 09 20 21.197
1980 09 21 21.678
1980 09 22 22.205
1980 09 23 19.149
1980 09 24 18.797
1980 09 25 20.936
1980 09 26 19.890
1980 09 27 18.088
1980 09 28 17.883
1980 09 29 19.205
1980 09 30 20.843
1980 10 01 21.296
1980 10 02 20.263
1980 10 03 20.623
1980 10 04 20.882
1980 10 05 21.524
1980 10 06 22.529
1980 10 07 22.004
1980 10 08 22.260
1980 10 09 23.249
1980 10 10 25.106
1980 10 11 25.463
1980 10 12 23.267
1980 10 13 23.191
1980 10 14 21.959
1980 10 15 18.791
1980 10 16 18.435
1980 10 17 20.863
1980 10 18 21.511
1980 10 19 22.792
1980 10 20 22.289
1980 10 21 22.083
1980 10 22 24.079
1980 10 23 22.488
1980 10 24 22.708
1980 10 25 21.329
1980 10 26 22.496
1980 10 27 21.850
1980 10 28 22.515
1980 10 29 23.957
1980 10 30 23.808
1980 10 31 24.165
1980 11 01 23.194
1980 11 02 20.523
1980 11 03 21.050
1980 11 04 21.930
