year month day temperature_mean
1980 01 01 25.092
1980 01 02 25.316
1980 01 03 23.396
1980 01 04 23.020
1980 01 05 23.009
1980 01 06 23.268
1980 01 07 22.193
1980 01 08 24.034
1980 01 09 23.712
1980 01 10 25.060
1980 01 11 26.283
1980 01 12 25.364
1980 01 13 24.795
1980 01 14 23.019
1980 01 15 23.680
1980 01 16 24.062
1980 01 17 25.060
1980 01 18 26.258
1980 01 19 25.621
1980 01 20 25.767
1980 01 21 26.376
1980 01 22 27.207
1980 01 23 26.986
1980 01 24 26.655
1980 01 25 26.508
1980 01 26 26.729
1980 01 27 26.175
1980 01 28 26.647
1980 01 29 26.413
1980 01 30 27.127
1980 01 31 25.381
1980 02 01 25.811
1980 02 02 26.197
1980 02 03 25.304
1980 02 04 24.168
1980 02 05 25.134
1980 02 06 25.911
1980 02 07 25.732
1980 02 08 25.758
1980 02 09 25.906
1980 02 10 24.533
1980 02 11 24.712
1980 02 12 25.054
1980 02 13 26.229
1980 02 14 26.314
1980 02 15 24.854
1980 02 16 24.526
1980 02 17 19.429
1980 02 18 23.287
1980 02 19 23.965
1980 02 20 25.399
1980 02 21 25.760
1980 02 22 24.142
1980 02 23 26.353
1980 02 24 25.027
1980 02 25 24.540
1980 02 26 25.231
1980 02 27 25.126
1980 02 28 25.575
1980 02 29 24.683
1980 03 01 24.980
1980 03 02 24.210
1980 03 03 23.099
1980 03 04 24.375
1980 03 05 24.641
1980 03 06 25.199
1980 03 07 25.602
1980 03 08 25.063
1980 03 09 25.418
1980 03 10 26.498
1980 03 11 25.053
1980 03 12 26.332
1980 03 13 25.021
1980 03 14 26.812
1980 03 15 27.469
1980 03 16 26.395
1980 03 17 24.646
1980 03 18 23.971
1980 03 19 22.314
1980 03 20 25.043
1980 03 21 23.835
1980 03 22 24.742
1980 03 23 24.926
1980 03 24 25.567
1980 03 25 26.013
1980 03 26 25.683
1980 03 27 25.647
1980 03 28 26.141
1980 03 29 26.662
1980 03 30 27.070
1980 03 31 26.889
1980 04 01 26.329
1980 04 02 25.145
1980 04 03 25.140
1980 04 04 25.654
1980 04 05 25.142
1980 04 06 25.672
1980 04 07 24.855
1980 04 08 25.984
1980 04 09 26.232
1980 04 10 26.288
1980 04 11 25.978
1980 04 12 26.364
1980 04 13 26.984
1980 04 14 25.745
1980 04 15 27.073
1980 04 16 24.986
1980 04 17 25.326
1980 04 18 25.514
1980 04 19 23.763
1980 04 20 22.560
1980 04 21 23.444
1980 04 22 23.891
1980 04 23 23.322
1980 04 24 23.511
1980 04 25 22.784
1980 04 26 23.191
1980 04 27 22.492
1980 04 28 23.200
1980 04 29 23.029
1980 04 30 22.403
1980 05 01 23.060
1980 05 02 22.878
1980 05 03 24.767
1980 05 04 26.276
1980 05 05 25.900
1980 05 06 23.518
1980 05 07 22.688
1980 05 08 22.885
1980 05 09 22.753
1980 05 10 22.296
1980 05 11 23.413
1980 05 12 23.471
1980 05 13 23.575
1980 05 14 22.036
1980 05 15 22.474
1980 05 16 22.982
1980 05 17 23.029
1980 05 18 23.773
1980 05 19 24.503
1980 05 20 24.278
1980 05 21 23.677
1980 05 22 23.279
1980 05 23 22.662
1980 05 24 22.432
1980 05 25 21.997
1980 05 26 22.782
1980 05 27 22.648
1980 05 28 21.845
1980 05 29 21.916
1980 05 30 23.195
1980 05 31 22.972
1980 06 01 22.527
1980 06 02 23.157
