year month day temperature_mean
1980 01 01 21.589
1980 01 02 20.706
1980 01 03 22.393
1980 01 04 26.390
1980 01 05 25.286
1980 01 06 26.698
1980 01 07 24.712
1980 01 08 24.065
1980 01 09 22.198
1980 01 10 24.661
1980 01 11 24.760
1980 01 12 23.925
1980 01 13 22.122
1980 01 14 24.409
1980 01 15 25.341
1980 01 16 24.756
1980 01 17 24.857
1980 01 18 25.327
1980 01 19 22.689
1980 01 20 25.018
1980 01 21 25.691
1980 01 22 25.978
1980 01 23 26.632
1980 01 24 25.144
1980 01 25 26.203
1980 01 26 25.426
1980 01 27 25.597
1980 01 28 25.532
1980 01 29 25.447
1980 01 30 26.205
1980 01 31 24.638
1980 02 01 25.958
1980 02 02 26.757
1980 02 03 25.470
1980 02 04 25.358
1980 02 05 26.474
1980 02 06 26.385
1980 02 07 27.196
1980 02 08 26.064
1980 02 09 26.167
1980 02 10 25.591
1980 02 11 25.370
1980 02 12 26.409
1980 02 13 24.506
1980 02 14 23.788
1980 02 15 22.798
1980 02 16 21.952
1980 02 17 25.363
1980 02 18 22.713
1980 02 19 24.721
1980 02 20 23.101
1980 02 21 25.810
1980 02 22 26.357
1980 02 23 24.888
1980 02 24 25.289
1980 02 25 24.827
1980 02 26 24.014
1980 02 27 24.104
1980 02 28 24.082
1980 02 29 24.174
1980 03 01 25.105
1980 03 02 25.795
1980 03 03 20.192
1980 03 04 25.561
1980 03 05 26.133
1980 03 06 25.040
1980 03 07 25.273
1980 03 08 25.282
1980 03 09 26.993
1980 03 10 24.662
1980 03 11 27.383
1980 03 12 27.166
1980 03 13 26.715
1980 03 14 26.781
1980 03 15 25.303
1980 03 16 24.726
1980 03 17 24.899
1980 03 18 25.005
1980 03 19 25.720
1980 03 20 26.682
1980 03 21 24.899
1980 03 22 26.392
1980 03 23 26.948
1980 03 24 26.255
1980 03 25 26.467
1980 03 26 26.883
1980 03 27 27.641
1980 03 28 27.108
1980 03 29 27.478
1980 03 30 25.794
1980 03 31 25.320
1980 04 01 25.180
1980 04 02 25.405
1980 04 03 24.552
1980 04 04 24.202
1980 04 05 24.011
1980 04 06 23.076
1980 04 07 25.838
1980 04 08 25.464
1980 04 09 25.639
1980 04 10 25.119
1980 04 11 25.755
1980 04 12 25.971
1980 04 13 25.674
1980 04 14 25.456
1980 04 15 24.153
1980 04 16 23.515
1980 04 17 24.800
1980 04 18 26.542
1980 04 19 25.018
1980 04 20 24.009
1980 04 21 24.750
1980 04 22 24.714
1980 04 23 25.350
1980 04 24 24.783
1980 04 25 23.945
1980 04 26 23.970
1980 04 27 23.993
1980 04 28 23.345
1980 04 29 23.927
1980 04 30 23.822
1980 05 01 24.589
1980 05 02 23.751
1980 05 03 19.710
1980 05 04 17.126
1980 05 05 18.618
1980 05 06 23.510
1980 05 07 23.759
1980 05 08 24.317
1980 05 09 26.095
1980 05 10 24.836
1980 05 11 23.012
1980 05 12 24.674
1980 05 13 24.032
1980 05 14 22.708
1980 05 15 21.577
1980 05 16 23.101
1980 05 17 23.086
1980 05 18 23.840
1980 05 19 24.519
1980 05 20 25.217
1980 05 21 23.571
1980 05 22 20.981
1980 05 23 19.838
1980 05 24 21.709
1980 05 25 22.603
1980 05 26 20.381
1980 05 27 22.977
1980 05 28 24.547
1980 05 29 24.014
1980 05 30 23.641
1980 05 31 22.265
1980 06 01 23.569
1980 06 02 23.354
1980 06 03 21.301
1980 06 04 18.922
1980 06 05 19.685
1980 06 06 23.166
1980 06 07 23.908
1980 06 08 21.760
1980 06 09 22.359
1980 06 10 22.547
1980 06 11 23.566
1980 06 12 23.000
1980 06 13 23.993
1980 06 14 19.839
1980 06 15 15.351
1980 06 16 20.254
1980 06 17 21.657
1980 06 18 20.791
1980 06 19 21.739
1980 06 20 21.128
1980 06 21 20.655
1980 06 22 22.358
1980 06 23 21.241
1980 06 24 22.219
1980 06 25 24.891
1980 06 26 23.805
1980 06 27 15.625
1980 06 28 17.932
1980 06 29 20.585
1980 06 30 21.991
1980 07 01 22.899
1980 07 02 21.795
1980 07 03 19.528
1980 07 04 18.958
1980 07 05 20.759
1980 07 06 21.214
1980 07 07 21.488
1980 07 08 24.024
1980 07 09 22.843
1980 07 10 22.185
1980 07 11 21.452
1980 07 12 22.629
1980 07 13 22.818
1980 07 14 24.050
1980 07 15 23.008
1980 07 16 21.939
1980 07 17 23.133
1980 07 18 24.195
1980 07 19 23.604
1980 07 20 24.518
1980 07 21 23.941
1980 07 22 24.301
1980 07 23 24.315
1980 07 24 23.804
1980 07 25 23.857
1980 07 26 25.736
1980 07 27 25.089
1980 07 28 24.544
1980 07 29 23.947
1980 07 30 24.570
1980 07 31 21.589
1980 08 01 17.209
1980 08 02 21.448
1980 08 03 23.200
1980 08 04 21.482
1980 08 05 24.728
1980 08 06 22.552
1980 08 07 23.700
1980 08 08 25.210
1980 08 09 24.703
1980 08 10 23.591
1980 08 11 23.605
1980 08 12 22.513
1980 08 13 22.864
1980 08 14 24.457
