year month day temperature_mean
1980 01 01 14.406
1980 01 02 16.262
1980 01 03 18.578
1980 01 04 21.949
1980 01 05 23.854
1980 01 06 23.265
1980 01 07 23.977
1980 01 08 24.346
1980 01 09 22.059
1980 01 10 22.471
1980 01 11 20.528
1980 01 12 22.351
1980 01 13 23.668
1980 01 14 23.299
1980 01 15 22.821
1980 01 16 22.999
1980 01 17 24.340
1980 01 18 23.913
1980 01 19 24.575
1980 01 20 24.603
1980 01 21 21.761
1980 01 22 22.622
1980 01 23 24.420
1980 01 24 22.935
1980 01 25 16.706
1980 01 26 21.045
1980 01 27 23.094
1980 01 28 24.863
1980 01 29 24.530
1980 01 30 25.794
1980 01 31 23.674
1980 02 01 21.982
1980 02 02 21.941
1980 02 03 25.176
1980 02 04 25.211
1980 02 05 25.644
1980 02 06 24.529
1980 02 07 24.369
1980 02 08 22.988
1980 02 09 24.912
1980 02 10 27.885
1980 02 11 21.672
1980 02 12 22.313
1980 02 13 25.041
1980 02 14 25.573
1980 02 15 27.021
1980 02 16 25.525
1980 02 17 25.270
1980 02 18 19.913
1980 02 19 19.041
1980 02 20 20.391
1980 02 21 22.496
1980 02 22 23.629
1980 02 23 24.936
1980 02 24 23.705
1980 02 25 24.567
1980 02 26 24.269
1980 02 27 25.265
1980 02 28 24.948
1980 02 29 25.461
1980 03 01 22.915
1980 03 02 23.932
1980 03 03 22.776
1980 03 04 25.465
1980 03 05 24.025
1980 03 06 25.010
1980 03 07 24.936
1980 03 08 25.284
1980 03 09 25.878
1980 03 10 25.437
1980 03 11 25.607
1980 03 12 24.773
1980 03 13 20.505
1980 03 14 21.835
1980 03 15 23.077
1980 03 16 19.292
1980 03 17 22.584
1980 03 18 24.386
1980 03 19 26.100
1980 03 20 26.194
1980 03 21 26.884
1980 03 22 26.522
1980 03 23 26.308
1980 03 24 25.862
1980 03 25 26.489
1980 03 26 26.451
1980 03 27 24.860
1980 03 28 26.062
1980 03 29 22.029
1980 03 30 22.328
1980 03 31 22.211
1980 04 01 22.555
1980 04 02 23.035
1980 04 03 22.760
1980 04 04 21.834
1980 04 05 22.062
1980 04 06 21.747
1980 04 07 22.058
1980 04 08 22.480
1980 04 09 21.581
1980 04 10 24.763
1980 04 11 25.685
1980 04 12 28.025
