year month day temperature_mean
1980 01 01 22.831
1980 01 02 23.086
1980 01 03 22.218
1980 01 04 22.402
1980 01 05 25.025
1980 01 06 27.013
1980 01 07 24.350
1980 01 08 23.440
1980 01 09 21.999
1980 01 10 22.891
1980 01 11 21.472
1980 01 12 25.918
1980 01 13 24.582
1980 01 14 24.070
1980 01 15 24.163
1980 01 16 21.694
1980 01 17 22.574
1980 01 18 22.204
1980 01 19 23.528
1980 01 20 24.475
1980 01 21 25.297
1980 01 22 25.448
1980 01 23 25.346
1980 01 24 24.374
1980 01 25 24.317
1980 01 26 24.113
1980 01 27 24.434
1980 01 28 25.732
1980 01 29 24.102
1980 01 30 25.119
1980 01 31 22.878
1980 02 01 22.960
1980 02 02 22.837
1980 02 03 23.126
1980 02 04 25.332
1980 02 05 25.170
1980 02 06 25.161
1980 02 07 25.494
1980 02 08 25.403
1980 02 09 23.962
1980 02 10 23.912
1980 02 11 24.315
1980 02 12 25.517
1980 02 13 23.991
1980 02 14 22.634
1980 02 15 21.080
1980 02 16 18.881
1980 02 17 20.441
1980 02 18 20.256
1980 02 19 21.103
1980 02 20 22.406
1980 02 21 22.760
1980 02 22 24.176
1980 02 23 23.453
1980 02 24 24.122
1980 02 25 24.478
1980 02 26 24.096
1980 02 27 23.754
1980 02 28 22.410
1980 02 29 23.923
1980 03 01 23.673
1980 03 02 24.012
1980 03 03 22.260
1980 03 04 24.894
1980 03 05 24.525
1980 03 06 24.135
1980 03 07 24.297
1980 03 08 25.687
1980 03 09 22.728
1980 03 10 26.027
1980 03 11 25.841
1980 03 12 25.807
1980 03 13 26.460
1980 03 14 24.447
1980 03 15 25.121
1980 03 16 23.816
1980 03 17 23.226
1980 03 18 24.539
1980 03 19 24.721
1980 03 20 25.454
1980 03 21 24.778
1980 03 22 26.809
1980 03 23 25.470
1980 03 24 24.403
1980 03 25 26.624
1980 03 26 24.499
1980 03 27 24.685
1980 03 28 24.743
1980 03 29 22.305
1980 03 30 27.460
1980 03 31 25.409
1980 04 01 25.120
1980 04 02 24.953
1980 04 03 23.713
1980 04 04 23.599
1980 04 05 23.476
1980 04 06 23.482
1980 04 07 23.789
1980 04 08 26.290
1980 04 09 24.032
1980 04 10 24.369
1980 04 11 24.784
1980 04 12 23.832
1980 04 13 24.629
1980 04 14 25.054
1980 04 15 24.001
1980 04 16 21.161
1980 04 17 23.747
1980 04 18 24.770
1980 04 19 24.140
1980 04 20 23.463
1980 04 21 23.306
1980 04 22 23.721
1980 04 23 23.560
1980 04 24 23.470
1980 04 25 23.275
1980 04 26 23.782
1980 04 27 23.216
1980 04 28 21.861
1980 04 29 23.623
1980 04 30 22.923
1980 05 01 23.507
1980 05 02 24.038
1980 05 03 21.491
1980 05 04 19.519
1980 05 05 22.243
1980 05 06 24.432
1980 05 07 24.582
1980 05 08 24.234
1980 05 09 21.799
1980 05 10 23.797
1980 05 11 24.181
1980 05 12 24.274
1980 05 13 23.365
1980 05 14 21.786
1980 05 15 22.244
1980 05 16 21.484
1980 05 17 22.270
1980 05 18 21.899
1980 05 19 22.885
1980 05 20 23.905
1980 05 21 21.867
1980 05 22 23.863
1980 05 23 21.494
1980 05 24 23.943
1980 05 25 18.239
1980 05 26 21.076
