year month day temperature_mean
1980 01 01 11.967
1980 01 02 13.269
1980 01 03 15.850
1980 01 04 18.976
1980 01 05 21.317
1980 01 06 17.139
1980 01 07 20.800
1980 01 08 21.178
1980 01 09 20.014
1980 01 10 19.091
1980 01 11 18.404
1980 01 12 19.383
1980 01 13 20.458
1980 01 14 19.035
1980 01 15 18.114
1980 01 16 19.488
1980 01 17 21.053
1980 01 18 19.656
1980 01 19 20.998
1980 01 20 21.013
1980 01 21 19.564
1980 01 22 20.116
1980 01 23 22.614
1980 01 24 20.927
1980 01 25 14.422
1980 01 26 17.159
1980 01 27 19.024
1980 01 28 21.685
1980 01 29 21.172
1980 01 30 21.269
1980 01 31 22.707
1980 02 01 18.167
1980 02 02 19.064
1980 02 03 20.460
1980 02 04 20.377
1980 02 05 22.115
1980 02 06 21.995
1980 02 07 22.052
1980 02 08 20.619
1980 02 09 22.030
1980 02 10 24.187
1980 02 11 19.862
1980 02 12 20.175
1980 02 13 21.791
1980 02 14 20.938
1980 02 15 23.456
1980 02 16 21.512
1980 02 17 22.191
1980 02 18 17.179
1980 02 19 15.741
1980 02 20 16.829
1980 02 21 18.781
1980 02 22 20.065
1980 02 23 21.101
1980 02 24 20.277
1980 02 25 22.170
1980 02 26 19.794
1980 02 27 20.581
1980 02 28 20.693
1980 02 29 21.929
1980 03 01 20.016
1980 03 02 21.728
1980 03 03 22.379
1980 03 04 22.873
1980 03 05 21.355
1980 03 06 22.229
1980 03 07 22.379
1980 03 08 22.453
1980 03 09 22.048
1980 03 10 22.084
1980 03 11 22.493
1980 03 12 21.884
1980 03 13 19.856
1980 03 14 19.529
1980 03 15 19.713
1980 03 16 16.530
1980 03 17 19.038
1980 03 18 21.319
1980 03 19 24.506
1980 03 20 23.027
1980 03 21 22.563
1980 03 22 23.179
1980 03 23 23.630
1980 03 24 24.103
1980 03 25 24.124
1980 03 26 23.971
1980 03 27 22.864
1980 03 28 22.922
1980 03 29 19.532
1980 03 30 19.650
1980 03 31 19.466
1980 04 01 17.841
1980 04 02 18.720
1980 04 03 18.983
1980 04 04 18.306
1980 04 05 18.923
1980 04 06 19.493
1980 04 07 19.074
1980 04 08 19.058
1980 04 09 18.671
1980 04 10 21.274
1980 04 11 21.321
1980 04 12 24.060
1980 04 13 17.686
1980 04 14 15.488
1980 04 15 9.981
1980 04 16 11.877
1980 04 17 14.981
1980 04 18 17.768
1980 04 19 19.775
1980 04 20 19.380
1980 04 21 19.785
1980 04 22 19.764
1980 04 23 20.317
1980 04 24 20.856
1980 04 25 19.599
1980 04 26 18.344
1980 04 27 17.568
1980 04 28 18.170
1980 04 29 18.592
1980 04 30 19.548
1980 05 01 19.439
1980 05 02 12.462
1980 05 03 10.101
1980 05 04 7.615
1980 05 05 8.460
1980 05 06 14.157
1980 05 07 16.928
1980 05 08 17.561
1980 05 09 16.510
1980 05 10 13.904
1980 05 11 14.234
1980 05 12 17.534
1980 05 13 19.555
1980 05 14 18.548
1980 05 15 18.231
1980 05 16 18.872
1980 05 17 18.195
1980 05 18 17.905
1980 05 19 16.130
1980 05 20 16.995
1980 05 21 16.322
1980 05 22 16.054
1980 05 23 12.987
1980 05 24 14.918
1980 05 25 14.341
1980 05 26 15.935
1980 05 27 14.890
1980 05 28 16.242
1980 05 29 18.576
1980 05 30 18.212
1980 05 31 19.090
1980 06 01 18.630
1980 06 02 11.510
1980 06 03 10.140
1980 06 04 4.274
1980 06 05 6.363
1980 06 06 10.995
1980 06 07 15.532
1980 06 08 15.715
1980 06 09 16.341
1980 06 10 19.051
1980 06 11 17.557
1980 06 12 18.491
1980 06 13 16.086
1980 06 14 8.303
1980 06 15 4.866
1980 06 16 10.853
1980 06 17 12.744
1980 06 18 16.305
1980 06 19 16.174
1980 06 20 12.997
1980 06 21 9.037
1980 06 22 9.686
1980 06 23 9.523
1980 06 24 10.822
1980 06 25 13.945
1980 06 26 2.815
1980 06 27 5.013
1980 06 28 5.713
1980 06 29 13.892
1980 06 30 18.776
1980 07 01 15.226
1980 07 02 6.356
1980 07 03 5.587
1980 07 04 6.586
1980 07 05 9.069
1980 07 06 11.950
1980 07 07 14.988
1980 07 08 15.741
1980 07 09 12.411
1980 07 10 8.221
1980 07 11 11.036
1980 07 12 13.003
1980 07 13 14.992
1980 07 14 16.465
1980 07 15 9.018
1980 07 16 7.731
1980 07 17 12.018
1980 07 18 14.953
1980 07 19 17.829
1980 07 20 18.982
1980 07 21 15.331
1980 07 22 14.111
1980 07 23 11.840
1980 07 24 12.107
1980 07 25 14.548
1980 07 26 17.888
1980 07 27 16.681
1980 07 28 11.656
1980 07 29 17.797
1980 07 30 10.473
1980 07 31 0.816
1980 08 01 3.517
1980 08 02 9.872
1980 08 03 13.673
1980 08 04 17.182
1980 08 05 15.010
1980 08 06 10.227
1980 08 07 12.368
1980 08 08 12.066
1980 08 09 12.496
1980 08 10 15.219
1980 08 11 14.728
1980 08 12 12.138
1980 08 13 12.787
1980 08 14 15.806
1980 08 15 17.217
1980 08 16 18.601
1980 08 17 17.425
1980 08 18 18.208
1980 08 19 17.627
1980 08 20 16.844
1980 08 21 17.414
1980 08 22 14.727
1980 08 23 10.109
1980 08 24 8.817
1980 08 25 10.412
1980 08 26 9.048
1980 08 27 7.003
1980 08 28 9.142
1980 08 29 12.716
1980 08 30 16.542
1980 08 31 19.822
1980 09 01 16.014
1980 09 02 12.980
1980 09 03 14.265
1980 09 04 9.782
1980 09 05 6.981
1980 09 06 9.044
1980 09 07 13.340
1980 09 08 14.887
1980 09 09 12.172
1980 09 10 9.203
1980 09 11 12.012
1980 09 12 12.928
1980 09 13 15.820
1980 09 14 16.027
1980 09 15 12.719
1980 09 16 5.217
1980 09 17 9.302
1980 09 18 13.346
1980 09 19 15.101
1980 09 20 14.970
1980 09 21 14.011
1980 09 22 7.657
1980 09 23 9.228
1980 09 24 12.366
1980 09 25 11.531
1980 09 26 12.008
1980 09 27 9.979
1980 09 28 9.457
1980 09 29 11.551
1980 09 30 15.461
1980 10 01 19.795
1980 10 02 21.348
1980 10 03 21.741
1980 10 04 19.626
1980 10 05 12.426
1980 10 06 11.272
1980 10 07 9.576
1980 10 08 11.339
1980 10 09 13.848
1980 10 10 14.821
1980 10 11 13.539
1980 10 12 13.706
1980 10 13 14.933
1980 10 14 15.613
1980 10 15 17.003
1980 10 16 17.083
1980 10 17 18.894
1980 10 18 18.716
1980 10 19 20.483
1980 10 20 20.519
1980 10 21 18.279
1980 10 22 17.427
1980 10 23 14.465
1980 10 24 14.457
1980 10 25 19.729
1980 10 26 22.438
1980 10 27 20.802
1980 10 28 16.979
1980 10 29 17.681
1980 10 30 18.261
1980 10 31 14.512
1980 11 01 13.823
1980 11 02 15.547
1980 11 03 18.891
1980 11 04 19.771
1980 11 05 18.445
1980 11 06 18.990
1980 11 07 19.080
1980 11 08 20.222
1980 11 09 16.101
1980 11 10 15.587
1980 11 11 15.365
1980 11 12 15.085
1980 11 13 16.124
1980 11 14 18.157
1980 11 15 18.720
1980 11 16 18.848
1980 11 17 19.984
1980 11 18 18.911
1980 11 19 19.113
1980 11 20 19.838
1980 11 21 19.718
1980 11 22 19.891
1980 11 23 20.145
1980 11 24 17.970
1980 11 25 18.911
1980 11 26 19.219
1980 11 27 19.587
1980 11 28 18.482
1980 11 29 17.854
1980 11 30 20.029
1980 12 01 19.551
1980 12 02 18.142
1980 12 03 18.473
1980 12 04 18.468
1980 12 05 19.900
1980 12 06 20.421
1980 12 07 20.987
1980 12 08 21.217
1980 12 09 22.864
1980 12 10 22.486
1980 12 11 21.418
1980 12 12 20.143
1980 12 13 19.874
1980 12 14 19.940
1980 12 15 18.429
1980 12 16 19.824
1980 12 17 21.674
1980 12 18 24.422
1980 12 19 18.050
1980 12 20 15.993
1980 12 21 14.897
1980 12 22 17.252
1980 12 23 18.867
1980 12 24 19.585
1980 12 25 21.514
1980 12 26 21.045
1980 12 27 19.439
1980 12 28 19.191
1980 12 29 21.229
1980 12 30 21.635
1980 12 31 21.884
1981 01 01 nan
1981 01 02 nan
1981 01 03 22.036
1981 01 04 21.244
1981 01 05 21.618
1981 01 06 21.137
1981 01 07 20.434
1981 01 08 20.267
1981 01 09 20.775
1981 01 10 22.253
1981 01 11 18.770
1981 01 12 20.419
1981 01 13 20.211
1981 01 14 20.259
1981 01 15 18.073
1981 01 16 20.066
1981 01 17 22.296
1981 01 18 19.327
1981 01 19 20.871
1981 01 20 20.056
1981 01 21 19.631
1981 01 22 17.732
1981 01 23 19.602
1981 01 24 20.333
1981 01 25 19.746
1981 01 26 21.063
1981 01 27 21.345
1981 01 28 21.794
1981 01 29 22.360
1981 01 30 20.594
1981 01 31 21.780
1981 02 01 23.064
1981 02 02 22.412
1981 02 03 22.619
1981 02 04 20.643
1981 02 05 19.394
1981 02 06 19.018
1981 02 07 19.888
1981 02 08 21.111
1981 02 09 22.200
1981 02 10 21.771
1981 02 11 22.605
1981 02 12 23.091
1981 02 13 21.421
1981 02 14 21.526
1981 02 15 22.827
1981 02 16 23.211
1981 02 17 22.141
1981 02 18 22.047
1981 02 19 20.702
1981 02 20 21.683
1981 02 21 19.354
1981 02 22 19.422
1981 02 23 17.754
1981 02 24 20.935
1981 02 25 20.629
1981 02 26 20.939
1981 02 27 22.083
1981 02 28 22.942
1981 03 01 22.338
1981 03 02 23.576
1981 03 03 21.446
1981 03 04 19.612
1981 03 05 20.253
1981 03 06 19.896
1981 03 07 20.987
1981 03 08 20.648
1981 03 09 19.437
1981 03 10 20.019
1981 03 11 22.406
1981 03 12 20.356
1981 03 13 19.279
1981 03 14 22.036
1981 03 15 21.089
1981 03 16 19.139
1981 03 17 16.888
1981 03 18 19.122
1981 03 19 19.984
1981 03 20 18.909
1981 03 21 16.708
1981 03 22 17.132
1981 03 23 18.747
1981 03 24 18.325
1981 03 25 18.340
1981 03 26 19.548
1981 03 27 20.594
1981 03 28 19.120
1981 03 29 19.139
1981 03 30 19.086
1981 03 31 18.853
1981 04 01 18.906
1981 04 02 19.035
1981 04 03 19.451
1981 04 04 19.615
1981 04 05 19.189
1981 04 06 20.356
1981 04 07 21.218
1981 04 08 21.224
1981 04 09 20.060
1981 04 10 18.314
1981 04 11 17.733
1981 04 12 18.385
1981 04 13 18.523
1981 04 14 17.272
1981 04 15 15.045
1981 04 16 14.515
1981 04 17 13.487
1981 04 18 14.049
1981 04 19 14.156
1981 04 20 15.050
1981 04 21 16.523
1981 04 22 17.803
1981 04 23 16.357
1981 04 24 14.866
1981 04 25 15.745
1981 04 26 14.928
1981 04 27 14.980
1981 04 28 16.076
1981 04 29 9.596
1981 04 30 10.784
1981 05 01 12.188
1981 05 02 13.309
1981 05 03 14.528
1981 05 04 18.547
1981 05 05 21.105
1981 05 06 20.705
1981 05 07 19.449
1981 05 08 19.128
1981 05 09 16.871
1981 05 10 18.996
1981 05 11 18.703
1981 05 12 18.723
1981 05 13 18.991
1981 05 14 16.133
1981 05 15 14.251
1981 05 16 12.950
1981 05 17 15.608
1981 05 18 17.164
1981 05 19 18.747
1981 05 20 16.474
1981 05 21 15.412
1981 05 22 16.523
