year month day temperature_mean
1980 01 01 20.457
1980 01 02 19.876
1980 01 03 20.160
1980 01 04 21.052
1980 01 05 22.826
1980 01 06 23.902
1980 01 07 20.975
1980 01 08 22.705
1980 01 09 20.988
1980 01 10 21.798
1980 01 11 20.937
1980 01 12 20.129
1980 01 13 21.096
1980 01 14 19.271
1980 01 15 20.523
1980 01 16 19.797
1980 01 17 16.814
1980 01 18 19.802
1980 01 19 21.374
1980 01 20 21.432
1980 01 21 22.939
1980 01 22 22.837
1980 01 23 21.939
1980 01 24 22.944
1980 01 25 23.813
1980 01 26 21.493
1980 01 27 22.179
1980 01 28 23.274
1980 01 29 23.974
1980 01 30 23.431
1980 01 31 22.176
1980 02 01 23.070
1980 02 02 23.922
1980 02 03 24.408
1980 02 04 21.733
1980 02 05 21.110
1980 02 06 23.413
1980 02 07 23.927
1980 02 08 25.096
1980 02 09 24.930
1980 02 10 23.704
1980 02 11 23.779
1980 02 12 22.843
1980 02 13 23.604
1980 02 14 21.190
1980 02 15 21.460
1980 02 16 21.128
1980 02 17 20.008
1980 02 18 22.347
1980 02 19 19.387
1980 02 20 21.072
1980 02 21 21.747
1980 02 22 23.219
1980 02 23 22.955
1980 02 24 22.044
1980 02 25 23.156
1980 02 26 23.668
1980 02 27 22.917
1980 02 28 22.567
1980 02 29 23.572
1980 03 01 23.352
1980 03 02 23.331
1980 03 03 21.902
1980 03 04 22.646
1980 03 05 22.630
1980 03 06 22.513
1980 03 07 21.806
1980 03 08 25.384
1980 03 09 23.279
1980 03 10 23.727
1980 03 11 24.561
1980 03 12 22.534
1980 03 13 23.019
1980 03 14 17.299
1980 03 15 21.654
1980 03 16 21.881
1980 03 17 22.152
1980 03 18 22.689
1980 03 19 23.332
1980 03 20 22.534
1980 03 21 21.670
1980 03 22 22.718
1980 03 23 23.940
1980 03 24 23.784
1980 03 25 23.563
1980 03 26 22.641
1980 03 27 22.475
1980 03 28 23.354
1980 03 29 22.474
1980 03 30 25.452
1980 03 31 22.548
1980 04 01 21.147
1980 04 02 20.898
1980 04 03 20.873
1980 04 04 20.815
1980 04 05 19.958
1980 04 06 20.139
1980 04 07 20.237
1980 04 08 21.606
1980 04 09 21.437
1980 04 10 22.557
1980 04 11 21.302
1980 04 12 22.407
1980 04 13 23.165
1980 04 14 21.320
1980 04 15 21.786
1980 04 16 22.044
1980 04 17 20.590
1980 04 18 20.339
1980 04 19 19.190
1980 04 20 19.127
1980 04 21 19.572
1980 04 22 20.469
1980 04 23 20.896
1980 04 24 19.417
1980 04 25 19.247
1980 04 26 18.493
1980 04 27 19.228
1980 04 28 19.611
1980 04 29 19.781
1980 04 30 19.492
1980 05 01 19.549
1980 05 02 20.079
1980 05 03 20.219
1980 05 04 19.758
1980 05 05 16.067
1980 05 06 17.793
1980 05 07 17.839
1980 05 08 19.697
1980 05 09 21.321
1980 05 10 18.422
1980 05 11 18.185
1980 05 12 20.010
1980 05 13 19.925
1980 05 14 19.670
1980 05 15 17.870
1980 05 16 18.954
1980 05 17 19.281
1980 05 18 20.381
1980 05 19 20.117
1980 05 20 19.661
1980 05 21 20.055
1980 05 22 19.910
1980 05 23 20.581
1980 05 24 19.183
1980 05 25 18.002
1980 05 26 17.995
1980 05 27 17.356
1980 05 28 18.132
1980 05 29 18.793
1980 05 30 18.406
1980 05 31 17.673
1980 06 01 19.084
1980 06 02 17.830
1980 06 03 18.305
1980 06 04 22.296
1980 06 05 16.679
1980 06 06 15.910
1980 06 07 16.335
1980 06 08 16.756
1980 06 09 17.978
1980 06 10 18.073
1980 06 11 16.935
1980 06 12 17.889
1980 06 13 19.997
1980 06 14 18.981
1980 06 15 14.593
1980 06 16 16.165
1980 06 17 14.607
1980 06 18 14.528
1980 06 19 16.257
1980 06 20 15.057
1980 06 21 16.550
1980 06 22 16.615
1980 06 23 14.549
1980 06 24 20.104
1980 06 25 17.284
1980 06 26 15.975
1980 06 27 13.520
1980 06 28 14.602
1980 06 29 14.432
1980 06 30 14.743
1980 07 01 16.502
1980 07 02 16.618
1980 07 03 17.220
1980 07 04 16.883
1980 07 05 16.849
1980 07 06 15.879
1980 07 07 17.711
1980 07 08 14.853
1980 07 09 15.167
1980 07 10 15.462
1980 07 11 15.973
1980 07 12 17.982
1980 07 13 16.717
1980 07 14 16.537
1980 07 15 19.113
1980 07 16 17.707
1980 07 17 13.494
1980 07 18 17.047
1980 07 19 18.410
1980 07 20 17.299
1980 07 21 17.205
1980 07 22 19.663
1980 07 23 18.309
1980 07 24 17.715
1980 07 25 15.826
1980 07 26 15.381
1980 07 27 12.612
1980 07 28 18.204
1980 07 29 18.820
1980 07 30 20.328
1980 07 31 19.347
1980 08 01 15.108
1980 08 02 14.626
1980 08 03 15.352
1980 08 04 16.559
1980 08 05 16.883
1980 08 06 16.724
1980 08 07 18.680
1980 08 08 19.080
1980 08 09 17.895
1980 08 10 18.067
1980 08 11 18.357
1980 08 12 17.135
1980 08 13 16.940
1980 08 14 17.807
1980 08 15 17.335
1980 08 16 19.742
1980 08 17 20.884
1980 08 18 19.898
1980 08 19 22.023
1980 08 20 20.442
1980 08 21 20.084
1980 08 22 19.968
1980 08 23 21.034
1980 08 24 20.897
1980 08 25 21.819
1980 08 26 21.229
1980 08 27 16.108
1980 08 28 12.942
1980 08 29 15.391
1980 08 30 15.788
1980 08 31 16.993
1980 09 01 18.937
1980 09 02 20.739
1980 09 03 21.586
1980 09 04 21.701
1980 09 05 16.580
1980 09 06 18.279
1980 09 07 20.446
1980 09 08 21.009
1980 09 09 21.040
1980 09 10 21.557
1980 09 11 19.977
1980 09 12 20.184
1980 09 13 19.017
1980 09 14 20.036
1980 09 15 20.527
1980 09 16 20.655
1980 09 17 16.324
1980 09 18 13.363
1980 09 19 19.580
1980 09 20 23.053
1980 09 21 18.269
1980 09 22 16.847
1980 09 23 15.588
1980 09 24 15.988
1980 09 25 16.453
1980 09 26 15.930
1980 09 27 17.017
1980 09 28 12.331
1980 09 29 21.427
1980 09 30 20.834
1980 10 01 20.876
1980 10 02 20.226
1980 10 03 20.494
1980 10 04 18.498
1980 10 05 19.992
1980 10 06 19.132
1980 10 07 18.117
1980 10 08 17.462
1980 10 09 22.007
1980 10 10 20.580
1980 10 11 17.013
1980 10 12 18.352
1980 10 13 18.807
1980 10 14 17.553
1980 10 15 18.185
1980 10 16 19.477
1980 10 17 20.404
