year month day temperature_mean
1980 01 01 13.745
1980 01 02 15.937
1980 01 03 18.136
1980 01 04 21.347
1980 01 05 23.087
1980 01 06 22.938
1980 01 07 22.846
1980 01 08 23.093
1980 01 09 21.366
1980 01 10 21.887
1980 01 11 19.846
1980 01 12 21.894
1980 01 13 22.875
1980 01 14 22.812
1980 01 15 22.674
1980 01 16 22.461
1980 01 17 24.070
1980 01 18 23.447
1980 01 19 23.950
1980 01 20 24.027
1980 01 21 21.488
1980 01 22 22.314
1980 01 23 23.213
1980 01 24 21.930
1980 01 25 16.530
1980 01 26 20.799
1980 01 27 22.936
1980 01 28 24.476
1980 01 29 24.081
1980 01 30 25.395
1980 01 31 22.406
1980 02 01 21.353
1980 02 02 21.675
1980 02 03 24.981
1980 02 04 25.017
1980 02 05 24.716
1980 02 06 23.205
1980 02 07 23.619
1980 02 08 22.544
1980 02 09 24.362
1980 02 10 26.688
1980 02 11 20.511
1980 02 12 21.265
1980 02 13 24.595
1980 02 14 25.370
1980 02 15 26.263
1980 02 16 24.964
1980 02 17 24.636
1980 02 18 19.852
1980 02 19 19.452
1980 02 20 20.403
1980 02 21 22.195
1980 02 22 23.132
1980 02 23 24.324
1980 02 24 23.489
1980 02 25 23.477
1980 02 26 23.826
1980 02 27 24.868
1980 02 28 24.326
1980 02 29 24.523
1980 03 01 22.363
1980 03 02 23.115
1980 03 03 22.352
1980 03 04 24.215
1980 03 05 23.590
1980 03 06 24.531
1980 03 07 24.399
1980 03 08 24.525
1980 03 09 25.418
1980 03 10 24.663
1980 03 11 24.903
1980 03 12 24.350
1980 03 13 19.616
1980 03 14 21.215
1980 03 15 22.542
1980 03 16 19.401
1980 03 17 22.032
1980 03 18 23.749
1980 03 19 24.973
1980 03 20 25.425
1980 03 21 26.459
1980 03 22 25.645
1980 03 23 25.573
1980 03 24 25.141
1980 03 25 25.672
1980 03 26 25.768
1980 03 27 23.949
1980 03 28 25.143
1980 03 29 21.860
1980 03 30 21.740
1980 03 31 21.980
1980 04 01 22.368
1980 04 02 22.772
1980 04 03 22.525
1980 04 04 20.874
1980 04 05 21.613
1980 04 06 21.131
1980 04 07 21.706
1980 04 08 22.287
1980 04 09 20.973
1980 04 10 24.328
1980 04 11 25.471
1980 04 12 27.406
1980 04 13 18.848
1980 04 14 16.855
1980 04 15 11.116
1980 04 16 11.082
1980 04 17 16.136
1980 04 18 21.696
1980 04 19 24.224
1980 04 20 24.138
1980 04 21 22.221
1980 04 22 23.051
1980 04 23 23.948
1980 04 24 23.674
1980 04 25 24.527
1980 04 26 21.643
1980 04 27 21.073
1980 04 28 21.178
1980 04 29 21.569
1980 04 30 21.138
1980 05 01 20.789
1980 05 02 15.160
1980 05 03 11.575
1980 05 04 9.982
1980 05 05 9.858
1980 05 06 14.150
1980 05 07 17.707
1980 05 08 19.605
1980 05 09 18.098
1980 05 10 16.737
1980 05 11 16.114
1980 05 12 20.373
1980 05 13 22.447
1980 05 14 21.171
1980 05 15 21.212
1980 05 16 21.080
1980 05 17 19.574
1980 05 18 20.950
1980 05 19 17.475
1980 05 20 17.978
1980 05 21 17.505
1980 05 22 16.994
1980 05 23 14.264
1980 05 24 16.168
1980 05 25 16.327
1980 05 26 16.486
1980 05 27 16.345
1980 05 28 17.866
1980 05 29 20.848
1980 05 30 18.615
1980 05 31 20.774
1980 06 01 20.495
1980 06 02 12.748
1980 06 03 12.346
1980 06 04 5.387
1980 06 05 7.256
1980 06 06 12.103
1980 06 07 16.177
1980 06 08 18.013
1980 06 09 18.392
1980 06 10 19.621
1980 06 11 18.503
1980 06 12 18.468
1980 06 13 16.807
1980 06 14 11.643
1980 06 15 6.390
1980 06 16 13.193
1980 06 17 15.328
1980 06 18 17.267
1980 06 19 18.938
1980 06 20 14.739
1980 06 21 13.041
1980 06 22 11.931
1980 06 23 12.469
1980 06 24 13.168
1980 06 25 15.239
1980 06 26 9.338
1980 06 27 6.501
1980 06 28 7.198
1980 06 29 13.530
1980 06 30 19.495
1980 07 01 15.614
1980 07 02 7.467
1980 07 03 6.603
1980 07 04 9.225
1980 07 05 12.141
1980 07 06 14.454
1980 07 07 17.920
1980 07 08 19.627
1980 07 09 13.487
1980 07 10 9.194
1980 07 11 10.645
1980 07 12 12.205
1980 07 13 17.412
1980 07 14 18.073
1980 07 15 10.734
1980 07 16 7.135
1980 07 17 12.746
1980 07 18 17.975
1980 07 19 20.377
1980 07 20 21.185
1980 07 21 17.339
1980 07 22 12.539
1980 07 23 12.095
1980 07 24 13.245
1980 07 25 17.536
1980 07 26 21.191
1980 07 27 17.907
1980 07 28 13.229
1980 07 29 22.341
1980 07 30 15.624
1980 07 31 4.852
1980 08 01 6.078
1980 08 02 11.159
1980 08 03 16.894
1980 08 04 21.573
1980 08 05 16.828
1980 08 06 13.938
1980 08 07 14.659
1980 08 08 13.298
1980 08 09 14.377
1980 08 10 18.282
1980 08 11 18.452
1980 08 12 16.128
1980 08 13 16.233
1980 08 14 18.243
1980 08 15 19.370
1980 08 16 19.903
1980 08 17 21.624
1980 08 18 21.951
1980 08 19 20.847
1980 08 20 17.632
1980 08 21 20.213
1980 08 22 17.140
1980 08 23 10.816
1980 08 24 9.342
