year month day temperature_mean
1980 01 01 15.304
1980 01 02 15.633
1980 01 03 15.515
1980 01 04 17.288
1980 01 05 18.846
1980 01 06 20.248
1980 01 07 20.815
1980 01 08 20.903
1980 01 09 20.960
1980 01 10 18.485
1980 01 11 18.227
1980 01 12 20.228
1980 01 13 19.526
1980 01 14 19.682
1980 01 15 19.101
1980 01 16 19.414
1980 01 17 19.806
1980 01 18 20.926
1980 01 19 19.506
1980 01 20 21.537
1980 01 21 19.802
1980 01 22 19.506
1980 01 23 22.126
1980 01 24 24.938
1980 01 25 18.224
1980 01 26 17.476
1980 01 27 19.076
1980 01 28 21.680
1980 01 29 18.724
1980 01 30 18.921
1980 01 31 21.317
1980 02 01 19.094
1980 02 02 20.002
1980 02 03 19.760
1980 02 04 19.356
1980 02 05 20.616
1980 02 06 21.816
1980 02 07 21.218
1980 02 08 20.483
1980 02 09 21.221
1980 02 10 22.742
1980 02 11 23.056
1980 02 12 17.044
1980 02 13 21.033
1980 02 14 21.300
1980 02 15 21.049
1980 02 16 21.823
1980 02 17 21.579
1980 02 18 19.418
1980 02 19 19.248
1980 02 20 18.282
1980 02 21 19.828
1980 02 22 19.712
1980 02 23 20.848
1980 02 24 20.551
1980 02 25 21.814
1980 02 26 20.854
1980 02 27 21.907
1980 02 28 20.210
1980 02 29 23.070
1980 03 01 22.235
1980 03 02 23.416
1980 03 03 22.286
1980 03 04 20.343
1980 03 05 21.084
1980 03 06 23.006
1980 03 07 21.988
1980 03 08 21.899
1980 03 09 20.385
1980 03 10 23.873
1980 03 11 27.371
1980 03 12 21.613
1980 03 13 20.855
1980 03 14 18.755
1980 03 15 19.739
1980 03 16 20.188
1980 03 17 20.400
1980 03 18 21.238
1980 03 19 22.310
1980 03 20 22.408
1980 03 21 21.025
1980 03 22 22.144
1980 03 23 22.776
1980 03 24 24.246
1980 03 25 22.738
1980 03 26 22.267
1980 03 27 22.071
1980 03 28 21.732
1980 03 29 21.390
1980 03 30 19.628
1980 03 31 16.625
1980 04 01 18.040
1980 04 02 18.054
1980 04 03 17.172
1980 04 04 18.439
1980 04 05 19.860
1980 04 06 18.935
1980 04 07 18.564
1980 04 08 18.966
1980 04 09 19.018
1980 04 10 20.494
1980 04 11 21.262
1980 04 12 23.291
1980 04 13 18.125
1980 04 14 14.227
1980 04 15 9.917
1980 04 16 8.627
1980 04 17 11.919
1980 04 18 17.382
1980 04 19 18.245
1980 04 20 18.292
1980 04 21 18.573
1980 04 22 19.217
1980 04 23 19.419
1980 04 24 17.381
1980 04 25 18.993
1980 04 26 18.211
1980 04 27 18.052
1980 04 28 18.062
1980 04 29 17.733
1980 04 30 19.198
1980 05 01 19.649
1980 05 02 13.725
1980 05 03 11.948
1980 05 04 10.056
1980 05 05 11.522
1980 05 06 12.616
1980 05 07 13.831
1980 05 08 13.240
1980 05 09 16.669
1980 05 10 16.060
1980 05 11 16.399
1980 05 12 17.463
1980 05 13 16.915
1980 05 14 18.317
1980 05 15 18.447
1980 05 16 20.210
1980 05 17 16.264
1980 05 18 16.004
1980 05 19 17.190
1980 05 20 16.437
1980 05 21 19.192
1980 05 22 17.038
