year month day temperature_mean
1980 01 01 20.690
1980 01 02 17.699
1980 01 03 18.156
1980 01 04 19.640
1980 01 05 20.344
1980 01 06 21.264
1980 01 07 21.497
1980 01 08 21.849
1980 01 09 20.950
1980 01 10 20.842
1980 01 11 20.006
1980 01 12 19.200
1980 01 13 19.054
1980 01 14 17.733
1980 01 15 18.960
1980 01 16 18.231
1980 01 17 18.235
1980 01 18 17.197
1980 01 19 20.274
1980 01 20 21.803
1980 01 21 22.429
1980 01 22 21.323
1980 01 23 21.118
1980 01 24 21.799
1980 01 25 22.440
1980 01 26 21.732
1980 01 27 22.018
1980 01 28 22.386
1980 01 29 22.914
1980 01 30 20.216
1980 01 31 20.495
1980 02 01 22.349
1980 02 02 22.914
1980 02 03 21.737
1980 02 04 21.027
1980 02 05 19.828
1980 02 06 21.996
1980 02 07 22.460
1980 02 08 23.770
1980 02 09 22.776
1980 02 10 22.926
1980 02 11 23.348
1980 02 12 22.394
1980 02 13 23.076
1980 02 14 21.602
1980 02 15 21.725
1980 02 16 20.761
1980 02 17 20.022
1980 02 18 20.549
1980 02 19 18.776
1980 02 20 19.974
1980 02 21 20.409
1980 02 22 20.598
1980 02 23 21.797
1980 02 24 21.654
1980 02 25 22.449
1980 02 26 22.746
1980 02 27 21.902
1980 02 28 22.251
1980 02 29 22.689
1980 03 01 23.388
1980 03 02 21.887
1980 03 03 21.800
1980 03 04 21.430
1980 03 05 21.361
1980 03 06 21.088
1980 03 07 21.135
1980 03 08 23.166
1980 03 09 25.078
1980 03 10 24.799
1980 03 11 23.995
1980 03 12 21.759
1980 03 13 22.301
1980 03 14 21.318
1980 03 15 22.062
1980 03 16 22.738
1980 03 17 21.188
1980 03 18 21.944
1980 03 19 21.161
1980 03 20 21.628
1980 03 21 20.985
1980 03 22 22.644
1980 03 23 22.970
1980 03 24 22.268
1980 03 25 22.138
1980 03 26 22.168
1980 03 27 22.675
1980 03 28 22.861
1980 03 29 22.553
1980 03 30 24.134
1980 03 31 22.128
1980 04 01 19.104
1980 04 02 19.268
1980 04 03 20.381
1980 04 04 19.620
1980 04 05 18.573
1980 04 06 18.332
1980 04 07 19.099
1980 04 08 19.817
1980 04 09 20.310
1980 04 10 22.141
1980 04 11 21.964
1980 04 12 22.105
1980 04 13 23.006
1980 04 14 20.154
1980 04 15 21.291
1980 04 16 20.329
1980 04 17 19.863
1980 04 18 19.562
1980 04 19 18.347
1980 04 20 18.643
1980 04 21 18.678
1980 04 22 19.172
1980 04 23 19.877
1980 04 24 18.345
1980 04 25 17.927
1980 04 26 18.325
1980 04 27 17.878
1980 04 28 18.599
1980 04 29 19.045
1980 04 30 18.653
1980 05 01 19.058
1980 05 02 19.939
1980 05 03 20.287
1980 05 04 18.978
1980 05 05 16.756
1980 05 06 17.714
1980 05 07 17.341
1980 05 08 17.687
1980 05 09 17.628
1980 05 10 18.416
1980 05 11 18.590
1980 05 12 20.850
1980 05 13 18.973
1980 05 14 18.684
1980 05 15 17.693
1980 05 16 18.780
1980 05 17 18.732
1980 05 18 18.954
1980 05 19 19.786
1980 05 20 19.633
1980 05 21 19.011
1980 05 22 18.989
1980 05 23 20.306
1980 05 24 16.511
1980 05 25 17.413
1980 05 26 17.203
