year month day temperature_mean
1980 01 01 23.888
1980 01 02 21.198
1980 01 03 18.507
1980 01 04 21.733
1980 01 05 20.955
1980 01 06 21.552
1980 01 07 22.932
1980 01 08 22.373
1980 01 09 22.292
1980 01 10 23.491
1980 01 11 23.360
1980 01 12 21.201
1980 01 13 20.404
1980 01 14 19.883
1980 01 15 21.110
1980 01 16 21.039
1980 01 17 20.942
1980 01 18 23.058
1980 01 19 23.045
1980 01 20 23.967
1980 01 21 25.311
1980 01 22 24.693
1980 01 23 24.098
1980 01 24 24.757
1980 01 25 24.260
1980 01 26 24.053
1980 01 27 24.349
1980 01 28 24.119
1980 01 29 24.406
1980 01 30 22.638
1980 01 31 22.174
1980 02 01 23.181
1980 02 02 24.989
1980 02 03 24.099
1980 02 04 22.377
1980 02 05 24.314
1980 02 06 23.362
1980 02 07 24.013
1980 02 08 24.536
1980 02 09 24.492
1980 02 10 23.432
1980 02 11 23.082
1980 02 12 22.798
1980 02 13 24.870
1980 02 14 22.947
1980 02 15 23.517
1980 02 16 22.838
1980 02 17 20.932
1980 02 18 22.164
1980 02 19 20.851
1980 02 20 22.523
1980 02 21 22.922
1980 02 22 24.343
1980 02 23 23.403
1980 02 24 23.124
1980 02 25 23.660
1980 02 26 23.345
1980 02 27 23.731
1980 02 28 23.517
1980 02 29 23.104
1980 03 01 23.372
1980 03 02 22.999
1980 03 03 24.421
1980 03 04 22.657
1980 03 05 22.364
1980 03 06 21.701
1980 03 07 23.075
1980 03 08 23.292
1980 03 09 20.229
1980 03 10 23.444
1980 03 11 20.995
1980 03 12 25.242
1980 03 13 23.527
1980 03 14 23.720
1980 03 15 24.283
1980 03 16 23.758
1980 03 17 22.840
1980 03 18 22.652
1980 03 19 23.305
1980 03 20 22.631
1980 03 21 22.655
1980 03 22 23.858
1980 03 23 24.602
1980 03 24 23.346
1980 03 25 22.697
1980 03 26 22.984
1980 03 27 22.450
1980 03 28 22.620
1980 03 29 22.632
1980 03 30 24.263
1980 03 31 25.323
1980 04 01 22.213
1980 04 02 21.387
1980 04 03 21.993
1980 04 04 23.472
1980 04 05 21.483
1980 04 06 21.876
1980 04 07 22.297
1980 04 08 22.036
1980 04 09 22.437
1980 04 10 23.260
1980 04 11 23.666
1980 04 12 23.546
1980 04 13 23.684
1980 04 14 23.266
1980 04 15 23.198
1980 04 16 22.107
1980 04 17 21.748
1980 04 18 20.693
1980 04 19 20.448
1980 04 20 20.233
1980 04 21 20.456
1980 04 22 20.936
1980 04 23 21.158
